統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-06,cityname,新竹縣湖口鄉,42,-9,-4,-5,-1,-6,3,-12,-23,0,4,6,7,-8,4,14,1,-10,-4,-1,-3,-2,8,3,-10,-5,5,2,-11,-11,-8,-4,5,-2,13,5,-12,2,-10,-3,3,-8,1,7,-8,-14,-2,11,18,-4,-11,7,10,5,-7,-8,-2,6,3,-3,14,6,-6,-14,3,-7,-15,11,-3,-12,-20,-8,19,9,-8,-10,9,2,-2,-5,3,9,28,16,-21,-7,5,-14,3,4,-2,15,9,-10,-11,4,-6,7,3,-14,12,13,-9,7,11,5,-19,0,22,1,-4,1,-3,-9,-4,8,-4,-5,10,0,-12,11,5,-12,7,1,13,11,-4,3,0,6,8,-4,-1,7,5,-3,-3,-1,4,-4,-9,7,-1,-3,-4,5,0,-8,6,7,-7,-14,6,5,-3,2,0,2,-1,4,3,1,0,-3,1,1,-4,7,1,-3,-7,2,6,-1,-4,0,7,1,-6,-3,0,-4,3,3,-1,3,0,-2,0,3,-1,-2,2,-1,0,2,0,-2,0,1,0,0,0,0
2015-06,cityname,新竹縣橫山鄉,-4,-22,-15,-7,-1,-1,-1,-2,1,0,-4,3,5,-1,0,2,1,-3,-1,-1,-1,2,-2,2,1,-8,-4,1,0,2,-3,-6,3,5,0,-1,4,-1,-4,-2,-3,0,9,4,-11,-10,6,5,0,6,-5,-5,-1,1,7,3,-2,-4,6,-1,-9,1,3,4,-4,1,2,-1,-2,1,4,-9,-6,5,-1,0,6,3,0,-5,-1,-1,-1,2,5,4,-8,-3,5,-1,-3,4,-2,2,2,-1,-2,-5,2,7,1,-1,1,3,-2,-3,3,-1,-2,1,-2,-4,0,6,-4,-1,1,-4,1,4,-5,-3,4,-1,1,-3,0,0,0,-1,0,6,3,0,0,0,-1,1,-3,-1,-1,-1,5,0,-4,3,2,-3,-5,2,3,-2,-1,1,1,-2,-3,3,1,-2,1,-2,-3,-1,2,0,2,-4,-4,7,0,-2,2,2,-2,-1,3,1,-1,-3,-2,0,1,2,1,0,1,-1,-1,0,1,1,-1,-2,0,1,1,0,0,-2,0,2,0,0,0,0
2015-06,cityname,新竹縣新豐鄉,22,68,35,33,1,-3,6,-3,-11,12,4,5,9,1,-10,-4,16,-2,7,-4,-12,-1,-10,7,16,2,-2,-17,-3,6,3,2,-5,1,-2,-2,7,3,-22,-18,1,3,15,-9,-16,-3,5,1,10,15,-10,-4,12,-2,-8,0,8,-6,12,0,-9,-1,11,11,-20,0,4,2,-5,-3,1,-14,-2,1,-7,18,9,-4,14,12,-11,-8,9,3,-2,6,-8,5,6,-6,6,-2,3,7,5,-12,-5,22,-1,-13,1,5,1,3,-3,-9,-9,7,5,0,10,-2,-6,17,6,-11,-8,-6,13,4,-11,3,1,6,2,0,6,-1,0,5,2,-6,5,15,4,-7,-4,-2,7,8,-6,-5,-1,0,2,-6,-4,8,0,-1,7,-5,-11,-4,0,7,10,-4,-1,4,-3,2,2,-5,1,5,-5,-2,2,9,-4,-2,7,-4,-1,2,-3,1,2,2,-1,-3,3,3,-1,-1,-3,1,4,0,0,-1,0,0,0,-1,0,1,-2,-1,1,0,0,0,-1,0
2015-06,cityname,新竹縣芎林鄉,5,7,13,-6,2,-5,0,-3,-7,-1,2,1,4,1,-2,-1,-1,3,-4,-2,3,3,0,-5,1,3,-2,-3,2,7,0,-4,-2,-1,-3,-3,5,-1,0,0,0,-3,-1,-8,0,12,3,-8,-8,11,8,-6,0,-2,1,1,-2,1,4,2,0,0,3,6,-5,-3,9,-7,-4,5,1,-13,-2,3,2,0,0,8,0,-1,0,-1,-3,1,2,-2,1,6,-2,-2,-3,-2,-2,2,7,-7,-5,-1,3,3,-4,4,8,0,-8,-3,5,2,6,2,-6,-7,-6,1,-1,7,6,0,5,3,-7,-1,6,-4,-2,6,5,-2,2,-5,-6,8,5,-2,1,3,-1,-3,3,2,-1,1,-5,0,5,-1,-1,-1,-6,-3,1,2,3,-2,2,5,-5,-3,-1,-2,0,-1,3,2,0,3,1,0,1,-2,-2,-1,2,0,-2,2,1,1,1,1,1,-1,-1,-1,1,1,0,-1,-2,1,2,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
2015-06,cityname,新竹縣寶山鄉,5,27,9,18,3,-3,-1,-2,1,5,1,3,-3,-2,4,-2,0,2,3,2,-4,4,1,-3,0,0,3,-3,-6,3,1,-2,-7,-1,11,0,5,1,0,0,-6,4,6,1,-9,0,6,1,1,2,0,-2,-2,0,3,6,5,-11,-4,4,-2,2,-5,4,5,-5,-4,2,1,-3,-3,6,3,-1,2,6,4,-11,1,4,-5,1,6,0,3,2,-5,-4,-3,-1,8,0,-7,-2,7,6,-6,-3,-2,3,2,-2,-1,7,-2,-4,-2,4,3,0,2,-2,-1,1,0,-2,-3,1,4,1,2,2,0,-1,-4,-6,-1,1,3,3,1,2,-2,2,1,0,-1,2,-1,-3,4,-1,-3,1,2,-2,-1,0,3,3,-5,-3,5,-1,-5,0,0,2,5,-1,-3,-1,0,2,-2,-2,1,1,0,1,1,0,-1,-1,-5,-1,1,1,2,1,0,0,1,0,-2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
2015-06,cityname,新竹縣北埔鄉,-3,-10,2,-12,2,-1,3,3,-1,-4,-1,4,2,-3,-1,-2,2,2,-2,0,1,-1,-1,2,-2,-2,3,0,-2,2,1,-6,-2,-2,4,9,-1,-5,-4,1,5,1,-2,0,4,-1,-4,1,-7,-3,5,0,-1,4,4,0,-2,-2,-1,-2,4,1,-1,-1,2,0,-4,-2,2,3,0,1,-3,-5,-1,-1,5,3,-1,1,-2,1,-1,-7,3,6,0,-2,-1,3,-5,-1,3,-4,2,3,-14,0,10,-3,-3,-1,1,1,2,2,2,0,-1,2,3,-2,-2,1,-1,-1,2,-4,-2,3,1,-1,3,3,-5,-6,4,5,-2,-1,2,0,-1,2,3,-1,-6,1,4,-2,1,-2,-2,3,2,-2,-2,-1,-1,-2,2,3,0,-1,-1,1,-1,-2,1,-2,-1,4,3,0,1,1,0,-1,-2,0,1,-2,-1,0,0,1,-2,1,0,-1,-1,0,0,0,0,1,1,-3,0,1,-1,-1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0
2015-06,cityname,新竹縣峨眉鄉,-2,-6,-2,-4,0,-1,1,-3,1,4,-1,-1,1,-1,-2,2,0,-2,1,-1,0,2,-1,-2,1,2,0,-2,-2,1,2,1,-2,-1,4,2,0,-2,0,1,-1,-3,-1,-5,1,4,0,3,-2,-5,4,4,-1,-6,-1,3,1,2,-1,2,2,-1,-4,0,3,-3,2,4,-5,0,4,-1,-5,1,4,1,0,-2,0,-1,-1,0,0,1,-4,2,5,0,0,1,-3,1,2,-3,-1,2,-1,1,2,-2,-1,-1,1,0,-2,1,-2,-3,2,1,-4,-1,1,1,4,-2,-4,2,4,-3,-7,2,5,0,1,0,-2,1,1,-5,1,4,1,2,-1,-3,-3,2,2,0,0,1,-1,-2,0,0,2,-1,-2,1,2,-1,1,3,-3,-2,3,2,-3,-4,0,2,1,-2,1,1,-1,3,0,-3,-1,1,1,1,-1,-1,1,0,1,1,0,-1,0,0,-1,1,0,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
2015-06,cityname,新竹縣尖石鄉,-3,-14,-13,-1,-1,2,3,-11,-2,5,1,2,2,1,-3,1,-1,-3,0,2,-2,-1,4,2,-5,0,6,1,-2,0,-4,1,4,5,-2,-3,-4,-1,0,-4,1,6,-8,1,9,1,1,-8,-1,8,2,-4,0,-1,-4,2,-1,-3,2,0,1,3,-3,-1,6,-1,-2,-1,-2,2,-2,0,-1,-4,3,1,-4,-2,-4,2,-2,-7,12,9,-1,-6,-5,-2,-1,5,0,-2,-2,4,6,-8,2,4,-3,5,2,-1,-2,-3,-1,0,0,-4,1,3,-4,2,0,-4,3,5,-3,-4,2,1,-2,-1,0,5,-1,-3,4,0,-2,1,-2,-2,4,3,1,0,-3,-1,-1,-2,0,1,-1,0,0,0,-2,1,0,-3,3,2,0,0,0,-1,-2,1,1,1,-1,0,1,-2,0,1,-3,0,2,-1,0,2,1,-1,0,1,-3,-1,2,-1,0,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,cityname,新竹縣五峰鄉,0,1,5,-4,0,3,2,0,2,0,1,0,1,0,0,-1,-2,-1,1,1,2,-2,-2,1,-1,1,2,0,-1,-4,-1,2,2,2,0,2,1,0,-1,0,0,-4,0,0,-2,3,3,-3,-1,2,-1,-5,-2,0,6,0,-2,3,1,-1,1,-1,-3,1,0,-4,0,1,-1,3,0,-4,2,2,-3,-1,2,-2,-3,-1,3,2,0,2,1,-3,1,0,0,3,-4,-3,0,2,-4,1,5,1,0,-1,1,-4,-6,0,4,0,-1,4,-2,-6,5,6,-2,-3,0,0,2,4,-2,-1,-2,-4,4,1,-3,-1,0,2,-1,-2,2,3,-1,-2,1,0,-1,2,0,0,0,1,2,0,0,-2,-1,2,1,0,0,-1,-1,0,1,0,-1,1,0,0,1,-1,0,0,0,0,-1,-1,1,1,0,-1,0,0,-1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,cityname,苗栗縣苗栗市,13,-15,-15,0,5,-18,0,9,-20,-9,15,-2,1,25,2,-18,0,-3,4,6,-8,-10,-11,11,4,-5,-1,-7,-13,-2,-5,-8,-6,9,5,-16,5,19,-12,-20,4,-9,1,3,-7,18,-20,4,12,-4,20,7,2,-18,-5,-7,-1,11,-10,7,6,18,-5,-15,-7,-8,-1,-3,-11,-10,-9,0,10,6,11,-13,-13,22,4,-5,16,-7,-4,8,-6,12,7,0,-8,-6,3,7,-8,3,6,-8,1,7,0,10,-2,-16,19,3,-29,-6,12,-8,-2,13,8,-11,-7,5,9,5,-6,-18,16,19,-19,-5,15,21,-6,-7,2,2,-3,-6,5,6,7,13,17,0,-15,-5,5,-1,4,12,-1,-19,9,10,-8,1,-1,-9,9,9,-14,-4,-3,-1,4,15,0,-12,5,8,2,-6,-7,9,4,-10,5,3,-8,3,8,3,1,1,-2,1,1,-5,-5,-4,0,2,1,0,1,1,1,0,-2,-1,3,-3,-1,4,0,0,0,-1,-1,-1,1,0,0,-1
2015-06,cityname,苗栗縣苑裡鎮,-4,-142,-69,-73,0,-4,-3,5,-3,2,-19,-13,-10,-8,-6,-8,-1,4,-5,-2,16,-4,-10,-11,1,11,-3,9,-5,-9,4,0,1,-10,-1,18,-6,-7,-1,-1,-1,5,-3,-2,17,-5,-11,1,-1,-7,-7,-4,2,8,4,-1,-12,-14,15,5,4,-1,-16,-4,7,-10,2,-7,-19,-23,5,15,-3,-2,5,2,-12,-5,3,-8,10,-2,-6,8,5,4,-1,-7,-6,-6,-16,0,18,-1,-3,11,0,-6,4,0,-6,4,14,4,-10,-4,-4,0,-2,1,3,-5,-3,4,8,-4,-10,3,14,5,-6,-1,-1,-6,-2,4,7,-1,-4,-2,3,8,-10,6,3,-2,9,1,-3,-3,3,-5,-6,1,-3,-1,6,2,-3,-1,0,5,0,-12,-7,8,10,-2,-4,-5,4,3,-4,2,4,4,0,-6,-7,5,3,-6,3,3,1,3,2,-1,-5,0,2,2,-2,-1,2,1,-1,0,0,1,-1,-1,0,1,1,-2,0,2,0,-1,0,0,0,0,0,0
2015-06,cityname,苗栗縣通霄鎮,1,-84,-38,-46,8,0,-10,2,2,-9,-7,-6,3,1,-5,3,-3,-6,-3,-8,2,1,-10,4,5,-1,-7,7,5,-5,-1,2,0,-14,1,2,2,6,-8,-2,8,2,-5,-3,1,0,2,1,5,-5,-7,6,0,3,0,-1,1,-10,2,6,-5,-1,7,-11,-8,-4,-11,6,8,-3,11,-6,-16,4,-2,-14,13,3,-14,9,9,-15,-2,6,-7,-3,-1,1,1,-7,3,6,1,-5,-1,9,-9,0,7,-11,-1,8,5,4,-2,4,-1,-5,1,0,-8,-2,9,5,-3,-3,-2,-2,5,8,-1,-8,-5,4,4,-6,1,-3,0,9,-4,4,-4,0,10,8,-4,-5,6,-4,0,1,-4,0,-1,-3,0,6,-2,-2,5,0,-2,-5,-13,-2,9,-1,1,5,2,-6,-4,6,3,0,-4,0,1,-8,-4,10,6,2,-1,-3,1,-1,-1,1,2,-2,-3,0,-3,2,1,-3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1
2015-06,cityname,苗栗縣竹南鎮,16,45,3,42,-14,4,6,-7,-11,1,7,1,5,9,-5,-8,5,10,-4,-3,5,-6,12,-3,-20,18,11,-1,-4,5,3,-16,-23,-15,13,19,4,-9,-3,6,-10,0,-3,10,15,-4,-7,-3,5,-24,10,26,-13,1,-4,-16,2,16,0,-4,0,6,-11,-7,15,-5,-18,-20,12,11,-22,-1,17,-1,-12,-3,-1,-1,3,14,4,-7,-5,14,16,5,1,-6,-4,9,-9,11,14,-20,7,5,-7,7,1,-4,8,12,-2,-5,-13,-11,1,11,6,0,-9,-3,3,14,-6,-18,18,8,4,-3,-12,0,14,-5,-6,18,-3,-3,8,2,4,5,7,8,-7,3,4,-8,-8,-9,3,11,7,7,-3,-5,0,3,1,-3,-3,-5,5,4,-6,-2,-3,-1,-7,5,9,-1,3,-5,4,6,1,-3,-2,2,-3,-2,2,4,-6,-11,5,7,4,-3,-2,2,2,2,-2,-1,1,-3,0,4,-1,-2,1,2,-1,-1,1,1,-1,-1,0,1,0,0,0,0
2015-06,cityname,苗栗縣頭份鎮,48,70,27,43,-17,-4,14,5,-19,-11,0,10,9,14,-12,-8,10,-7,7,-8,2,15,5,-11,-12,13,-7,-6,7,11,6,-5,-6,-7,-5,7,6,0,2,-12,3,3,-7,9,4,-11,-11,7,6,-9,-8,6,-15,-10,12,3,7,-4,-3,-18,2,21,-4,-23,20,-1,-17,14,-15,-21,6,9,-10,-17,-9,0,28,9,-3,5,1,-7,13,21,-9,3,4,13,16,-7,-13,6,2,-8,2,-2,11,19,-7,-5,-5,-6,19,7,-8,-7,-6,15,12,1,-13,-1,5,20,-12,-4,16,-10,8,7,-19,-12,10,-1,7,5,2,12,-9,1,9,-3,7,10,-10,-4,13,-13,11,19,-21,-10,13,3,-1,0,-2,9,-2,-5,-6,4,4,2,2,-5,1,8,-5,-12,6,5,5,-1,-5,3,-5,4,3,-3,-2,4,5,0,-2,-6,-1,9,4,-3,-3,1,6,-2,-4,1,2,2,1,1,1,-4,0,2,-1,-1,0,-1,1,1,0,-2,0,2,0,0
2015-06,cityname,苗栗縣後龍鎮,-5,-61,-27,-34,6,-3,1,-3,-8,0,2,-2,5,2,-14,3,2,1,11,0,-6,-3,-2,-8,2,6,-5,4,2,-8,-3,1,0,-5,6,-2,-8,-2,-8,-3,13,5,-3,-10,-2,11,1,-4,-4,0,6,-1,-20,-9,15,9,-11,-13,2,4,3,1,1,-6,-3,2,-2,7,-1,-9,-5,6,0,-4,-2,6,7,-5,0,1,7,4,-10,1,-3,1,-3,-9,4,7,-14,-1,8,-9,1,2,2,5,9,-1,-14,0,10,-4,1,-5,-13,13,12,-4,3,-8,1,2,-5,-4,5,9,2,2,-4,-8,8,14,-6,-3,2,-6,1,1,-4,-1,7,-1,-9,8,8,0,-2,-8,3,10,-15,-8,11,1,0,-2,-2,-4,-3,11,-2,-9,1,0,-2,6,4,-7,4,5,-1,-7,0,1,-3,-1,1,7,-4,-3,4,0,-6,-2,4,1,-2,0,-5,-1,4,2,0,-1,0,2,1,-2,0,2,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0
2015-06,cityname,苗栗縣卓蘭鎮,-4,-22,-10,-12,-8,-8,0,9,7,-10,-7,4,3,0,0,-6,-2,5,-1,-4,6,4,-3,3,-1,-5,-1,0,3,-3,-1,2,-4,4,2,-3,2,2,-2,-4,-1,3,2,1,-4,-2,-1,-1,-1,-3,-1,1,-4,0,-1,4,6,-1,-2,4,-2,-6,2,3,-4,-6,3,7,-11,-11,0,10,12,-3,-6,-6,0,5,2,-3,4,3,-4,-1,0,1,1,-1,1,-3,-1,0,5,2,-4,2,2,6,-3,-9,4,0,0,4,0,0,-5,1,9,-3,-13,1,4,1,3,-7,-1,3,4,5,-7,-5,4,-2,6,4,0,-1,-8,-4,5,1,-2,2,4,-4,-1,3,1,2,0,-4,-2,0,-7,2,2,3,0,1,5,-3,-2,-2,0,0,3,1,-1,-2,2,4,-2,-2,0,4,3,-6,-4,6,0,-4,2,2,0,2,1,-2,-1,1,0,1,2,0,-1,-2,1,0,0,2,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,-1
2015-06,cityname,苗栗縣大湖鄉,3,-39,-18,-21,-3,-4,2,0,0,-3,-4,-1,3,2,-1,-3,-2,-2,-1,2,4,0,0,-3,-6,6,3,-6,-3,2,5,0,-7,2,4,0,1,0,-8,-3,10,-5,-5,4,0,-1,-1,1,-1,4,-4,-4,2,-3,1,6,2,-9,1,2,-4,7,5,-2,2,-5,-5,2,-10,-5,4,7,-3,-9,6,4,-1,-5,0,3,-3,-5,4,6,-3,0,-3,-4,5,1,1,3,-7,-3,8,-8,-2,11,1,-1,-2,-7,-2,9,-3,-9,-4,8,4,-2,-5,0,6,-3,-4,2,2,-2,2,-2,1,8,-1,-3,1,2,2,-2,1,2,-1,-7,-4,9,4,-2,0,-1,1,0,-3,0,4,-1,-5,1,5,0,-1,1,0,-5,-1,0,-2,3,2,-5,-7,2,2,1,0,0,3,1,0,0,3,-3,-9,1,7,4,-1,-2,0,-2,-1,2,0,2,2,-4,-1,3,-1,0,0,0,0,0,1,-1,0,1,-1,0,1,0,0,-1,-1,0,1,0
2015-06,cityname,苗栗縣公館鄉,-1,-51,-3,-48,-12,-8,8,9,5,-3,-4,-3,2,3,-5,-5,0,3,9,5,-7,-7,4,5,-6,-10,-2,2,0,0,6,-2,-4,-6,-3,0,-5,0,-4,-1,5,5,-4,-2,7,-9,-4,5,-2,-6,8,5,-5,-8,0,-3,1,-1,7,-2,-9,-5,0,-2,-7,3,4,3,-1,-1,4,-10,-3,-4,3,8,-5,-3,5,7,3,-8,2,3,0,1,-7,5,3,2,-11,-7,10,1,-6,-6,14,6,-5,-6,-4,-3,4,-2,-4,11,5,-12,0,6,-1,0,3,-2,-2,6,-8,-9,17,13,-8,-5,0,9,3,-13,-13,5,14,-7,5,9,-4,2,-1,-4,10,-4,-7,5,-4,9,-2,-4,6,-6,3,4,-5,0,3,-3,0,1,-4,1,-3,1,6,-1,-2,-2,-6,-1,1,1,8,-4,-4,1,1,3,2,-3,-1,-1,2,2,-3,1,-1,2,4,-2,0,-5,-2,3,0,0,0,-5,1,2,0,-1,0,1,-1,0,0,0,0,0,0,0
2015-06,cityname,苗栗縣銅鑼鄉,-8,-18,-14,-4,2,2,-1,-5,-4,4,5,-4,-2,6,1,-1,1,5,-3,-4,-3,-7,0,6,-1,0,-9,0,1,-1,7,0,-4,3,9,0,-10,0,-1,-4,8,-2,-6,0,-2,-1,7,3,-3,-5,-2,11,7,-15,-9,5,1,2,-4,1,7,1,3,-8,-3,10,3,-8,-1,2,2,4,-3,-5,-2,-1,3,-5,-4,9,9,-6,-5,10,4,-6,-4,-1,-5,0,6,1,-1,0,-4,0,3,-3,-3,1,-5,4,1,-6,-1,3,-3,-3,9,0,-7,0,3,3,-4,-8,4,9,-2,-2,-8,3,6,-7,9,3,-6,3,2,1,5,-2,-2,2,-3,-1,1,1,0,-2,-1,4,3,-1,-2,-1,1,1,2,-3,-2,-1,-2,3,-4,3,5,-7,-1,2,-7,-2,5,-1,-2,1,1,1,-3,5,5,-4,-1,1,1,1,1,-5,-2,1,2,4,-1,0,-2,0,0,-1,1,1,0,-2,0,2,0,-1,0,1,0,-2,0,0,0,1,0,0
2015-06,cityname,苗栗縣南庄鄉,-7,-4,1,-5,6,-1,-3,1,1,-2,-2,1,0,0,4,1,-2,-3,-3,2,2,-6,-5,4,6,0,-2,2,-2,-2,2,0,-5,-1,3,4,2,-1,-2,-1,-2,-1,-1,2,1,1,-5,0,2,-2,-2,-5,-1,4,5,0,-1,-5,-5,5,4,1,0,5,0,-5,-1,0,3,-2,-8,3,8,-2,2,7,-1,-7,-5,-8,3,5,2,5,-4,3,2,-2,-1,-3,-6,1,6,1,0,-3,-7,1,1,1,5,3,2,-1,-1,-11,-4,6,5,4,0,3,-2,-5,-5,1,5,-3,2,1,-3,4,1,-2,0,0,-3,1,2,-1,5,0,-3,2,4,-1,-3,0,4,-3,0,1,2,2,-2,-5,0,4,-2,-3,0,0,-1,2,1,0,3,3,-1,-5,1,2,-1,1,2,-1,-3,1,2,0,0,-1,0,1,-1,-3,2,2,-1,-3,1,2,-1,-2,1,0,0,-1,0,2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,cityname,苗栗縣頭屋鄉,3,-18,-7,-11,2,3,-2,-2,0,-1,-3,-1,1,3,-1,-4,0,4,0,-2,2,1,-5,1,0,-3,-1,2,1,-2,3,0,-4,-3,6,4,0,-1,-3,-4,1,0,-3,5,2,-3,0,-1,3,-1,-3,-2,1,3,-6,-1,2,-8,6,4,-1,2,1,-9,-1,3,-11,-2,-3,0,1,2,7,-4,1,0,-3,4,0,-2,0,-2,-7,5,8,-4,0,3,2,1,1,0,-4,0,-2,-2,3,-1,1,1,-2,3,1,1,-3,-2,-1,-1,4,1,0,1,-4,0,2,0,-1,-1,0,-1,3,2,-4,5,0,-7,-2,4,3,-4,4,6,-1,-1,0,-3,0,2,-3,-3,5,3,0,1,1,-1,-3,-1,0,0,2,0,-1,1,0,1,-1,-3,3,1,-2,0,1,0,1,1,-4,-2,5,2,-3,-3,2,1,1,2,0,-2,-1,0,-1,1,-1,0,1,0,-1,0,1,0,0,0,0,-1,0,1,0,-1,0,1,0,0,0,-1,0,0
2015-06,cityname,苗栗縣三義鄉,0,-16,-21,5,-4,-5,-3,1,3,0,-3,-3,5,6,-2,-5,1,2,-1,0,-2,4,-3,-4,-1,0,1,2,-2,0,5,-2,5,-5,-4,8,-8,0,1,-2,4,2,-11,-2,-1,-6,4,3,-2,1,3,0,2,-4,-2,5,-7,0,-1,2,11,-2,-6,0,4,-3,-2,5,-4,-14,1,3,6,2,1,4,-7,2,-1,-4,-10,8,18,-4,-2,-2,-5,7,2,4,1,-3,3,-4,-4,5,-7,-4,4,2,3,-3,-5,7,0,-2,3,1,-4,-4,-2,5,8,-7,-4,6,-5,-2,9,5,-4,-5,-1,3,0,2,5,0,-1,1,0,-1,2,0,1,-1,-3,2,-2,2,5,-3,1,1,-4,1,0,-2,0,1,-3,-3,-3,0,1,2,1,-3,2,1,-2,1,2,-4,-3,5,2,-1,-1,1,0,-4,3,-1,-1,0,-1,1,0,1,1,2,0,-2,0,2,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,0,0,-1,0,1,0
2015-06,cityname,苗栗縣西湖鄉,-5,-16,-15,-1,-2,-6,-2,6,2,-4,0,-1,0,4,2,-1,0,-2,-2,2,1,-1,-1,2,-2,-3,1,0,2,2,0,-2,-1,1,-1,1,0,3,-2,-2,0,0,1,-2,3,3,-2,-5,-4,0,3,5,0,-3,2,-1,-5,-4,2,8,1,0,-5,-7,0,1,-2,3,5,1,-6,-2,3,0,-1,4,4,0,-2,1,1,-3,-1,-2,-1,6,-2,-4,2,2,1,2,0,-2,2,-3,-3,3,-1,-2,1,0,-1,0,-2,3,0,-4,5,1,-5,-1,5,5,-4,-3,6,-1,-1,1,0,-6,1,8,-2,0,2,0,-1,1,-1,-2,-2,2,3,0,-1,-1,1,-2,-5,3,-1,-2,-2,-1,4,-2,-3,1,5,1,-5,0,1,-1,1,0,-1,-2,-1,2,3,0,-2,1,-1,-3,-2,2,2,-3,0,3,-3,-3,3,4,-1,-1,0,0,-2,2,1,-1,1,-1,0,2,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2015-06,cityname,苗栗縣造橋鄉,3,-11,-4,-7,1,1,-1,3,1,-5,1,-1,-1,2,0,-3,2,3,-1,-6,-1,3,1,2,-3,2,2,-3,-7,-6,6,2,2,4,-5,-6,3,0,-2,5,0,0,3,0,1,-4,-9,3,1,-1,0,-1,2,1,-2,-2,0,-5,-2,2,6,1,-2,-2,-3,4,-6,-2,-1,5,4,-7,4,-6,1,5,-6,1,9,8,3,-5,-8,3,-2,-4,8,1,-4,2,3,1,1,-1,-5,-1,-1,-1,5,-2,0,1,-9,-4,5,-1,-10,4,5,-3,3,5,4,-3,-2,-7,1,4,2,3,0,-2,1,0,0,0,-4,3,4,2,2,-1,-1,-1,-2,-1,2,0,-7,-1,4,2,1,3,2,-1,-1,-1,0,-2,0,-5,-1,6,1,-2,-2,1,1,1,1,1,-2,0,1,-5,-1,3,0,3,2,0,0,0,-2,-1,0,2,2,1,-1,0,0,-1,0,1,0,-1,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
