統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2014-12,0902005,金門縣烈嶼鄉,4,57,29,28,-1,1,1,0,1,-2,2,0,-3,3,4,-4,0,2,-3,2,3,-2,1,0,0,2,-1,-2,1,4,2,0,0,4,1,0,-3,0,2,3,5,-7,4,1,-1,0,-1,9,-6,0,6,-1,1,2,-6,0,5,0,0,4,-2,1,3,-4,3,-2,-3,4,-4,-2,0,-3,3,2,-6,-3,6,3,-2,-3,2,1,1,4,-2,2,1,-6,-5,1,1,6,7,-9,-4,10,7,-2,-4,5,3,3,-1,-8,1,4,-1,0,5,-1,-4,2,0,-5,-2,4,-1,-4,5,5,5,0,-1,1,-3,-2,9,6,-4,-3,4,-3,-3,1,0,3,-1,-1,0,3,1,-4,1,4,0,-3,-1,3,1,-2,0,2,-3,1,2,-4,3,1,-4,1,3,1,0,-1,-1,-4,-3,4,2,-2,1,3,-1,0,1,-2,-1,1,1,-1,0,0,-3,1,2,-1,0,0,1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,1,0,0,0
2014-12,0902006,金門縣烏坵鄉,0,3,2,1,-1,0,1,0,0,-2,0,2,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1,0,-1,-2,1,1,-1,2,1,0,-1,-1,0,1,-1,-1,2,0,0,1,-1,0,1,-1,0,-1,0,2,0,-2,0,0,0,2,0,0,0,0,0,0,0,-1,-1,1,1,-2,-1,2,1,-1,0,1,0,0,0,0,-1,0,1,1,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,0,-1,1,2,-4,0,4,-1,-1,1,1,0,-1,-1,1,1,0,0,-1,0,1,0,0,1,0,-1,-1,0,1,1,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12,10002,宜蘭縣,158,-86,-40,-46,19,17,-44,-37,6,3,23,20,-7,-14,16,-5,-28,-17,0,25,-17,-34,2,-10,-11,39,-33,-48,30,12,-66,-31,3,-33,-9,52,-5,-29,-30,-24,-7,-18,23,21,10,-23,-3,-2,14,38,-24,-2,-9,-7,-13,-26,49,18,29,15,-37,-59,-40,8,4,-13,11,-35,-30,-34,-12,-24,30,35,-16,-6,18,-1,-12,-21,-13,47,19,7,39,-1,-13,-5,-12,4,-70,-26,-28,-9,0,-27,13,44,35,33,-3,-39,-85,-40,-9,-13,31,63,-5,-42,-28,-11,64,46,-18,-29,17,28,14,38,-54,-31,58,23,37,19,-24,-40,30,3,-15,43,49,11,47,18,17,51,54,50,-8,24,-33,-101,-38,8,0,-42,26,13,-60,3,20,-29,30,66,-9,-53,14,15,-18,-1,16,22,-13,16,5,-19,27,9,-3,-7,-7,31,14,-6,-12,14,10,-6,7,2,-2,4,3,12,5,3,1,9,4,-9,-3,8,2,0,1,-2,-3,3,2,0,2,1,-1,1
2014-12,1000201,宜蘭縣宜蘭市,22,29,4,25,19,3,-13,-7,-3,2,15,11,-6,-11,1,7,-8,-13,0,3,-4,-3,8,-1,-18,10,-7,-5,14,17,-10,-22,3,-10,-5,8,-13,2,2,-8,-6,-8,8,10,-4,-5,0,-6,5,14,1,-2,-10,7,-4,-7,21,5,14,2,-21,-16,-8,7,-2,-10,7,0,-7,-9,-4,4,16,17,-28,-9,19,8,-12,-16,8,6,-11,3,14,5,5,-3,10,12,-28,-36,-8,12,9,10,10,5,3,8,2,-8,-21,-19,10,32,-2,-18,3,6,-3,-16,1,30,6,-28,2,7,2,21,-4,-18,6,19,10,-4,5,-3,-18,3,18,5,-5,0,3,0,3,18,5,13,4,-4,0,-21,-4,-6,-1,-3,-4,5,-2,9,2,-13,4,21,4,-2,6,3,-8,-9,8,-7,-16,11,9,-1,3,1,-8,-9,3,14,5,-2,-3,7,4,-4,-2,-2,1,2,4,1,-1,4,0,1,-1,-5,1,3,1,0,0,-1,0,1,-1,0,1,0,0,0
2014-12,1000202,宜蘭縣羅東鎮,50,51,17,34,-2,-7,-3,-11,2,8,-1,0,4,-2,9,-2,-6,2,3,11,-2,-26,-5,11,-13,23,-4,-29,14,10,-9,2,8,-2,-1,18,11,-15,-24,-18,18,2,4,17,1,-5,-3,-6,1,16,-4,-12,3,3,2,-9,-8,12,14,6,-1,-29,2,6,-17,9,9,-5,1,-15,9,5,-7,-5,-10,4,1,16,8,-19,4,14,-15,17,5,-8,8,-2,-11,9,1,-2,8,0,-9,-8,-11,4,7,22,2,-13,-8,-11,-8,12,17,9,3,-24,-4,18,5,-5,-13,-5,4,-9,8,31,-3,-14,2,0,-4,12,4,-11,5,-8,-7,12,9,14,11,-4,-8,10,26,6,-9,11,-2,-21,-5,3,-7,-4,9,8,-9,-13,6,8,0,-3,-5,-3,7,-5,-1,11,0,-1,-3,6,3,-2,2,-2,-1,2,-1,9,0,-3,0,0,1,-1,2,-2,0,3,-1,1,0,0,-1,3,1,0,-2,-1,1,1,0,-1,-1,0,1,0,0,0,0,0
2014-12,1000203,宜蘭縣蘇澳鎮,7,-30,-20,-10,4,2,-4,-9,-3,1,2,3,-7,-1,6,-3,-5,1,11,4,-6,-5,-5,-6,9,4,-4,-2,-5,-4,4,-1,-6,3,2,0,5,0,-7,-2,-9,0,10,-1,0,2,2,3,-11,2,-1,-10,4,4,-2,-1,-4,0,5,-16,4,3,-2,8,11,2,-8,-7,1,5,-11,-6,12,12,-1,-8,4,-4,-8,1,-1,-4,6,0,-4,7,-10,2,9,0,0,9,-12,-8,7,-4,0,-6,12,7,-1,-1,-4,-5,-18,3,-2,6,8,1,-6,-8,6,-7,-12,9,14,-10,-12,1,-5,2,9,8,4,0,2,-8,-8,10,9,-2,-2,-6,-4,6,8,-2,5,17,-5,-2,-2,-10,1,-3,-5,-2,3,5,-9,1,7,-18,4,25,-5,-12,2,8,-5,1,7,-4,0,2,-6,-2,8,4,-4,-1,-2,4,6,-2,-1,2,-2,-3,5,4,-1,0,-2,2,1,1,0,-1,1,1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,-1
2014-12,1000204,宜蘭縣頭城鎮,7,-21,-7,-14,-2,4,0,-1,-3,-9,0,3,6,-3,2,5,-1,-4,-7,1,2,7,0,-4,2,-8,-3,7,0,-9,-6,1,3,-7,-10,9,5,0,6,-7,-3,2,-7,0,10,0,-8,4,2,-5,-6,7,8,0,-2,-1,1,-12,0,20,-9,-8,2,5,8,-13,-3,8,-4,-5,5,-7,-6,7,8,-1,-11,-3,2,1,-2,7,7,0,2,-5,-14,-1,7,2,-3,4,-3,-11,5,8,-6,0,-1,6,8,-6,-9,-12,-2,-9,9,16,-3,-10,0,-2,13,16,-4,-11,2,-1,4,5,-7,-1,-1,2,7,-3,-12,-1,9,-7,-2,8,2,7,4,-2,-4,5,0,1,-1,0,3,0,-3,0,-2,-4,2,-1,-5,-3,1,3,3,-5,-2,10,2,-7,-6,-2,8,8,-3,-8,4,6,3,-3,-3,-1,-3,0,7,4,-3,-2,3,2,1,1,-5,0,3,1,2,-2,0,0,-1,-1,0,-1,1,2,0,-1,-1,1,1,0,0,0,0,0
2014-12,1000205,宜蘭縣礁溪鄉,23,1,-1,2,5,1,-3,1,0,-2,3,1,-2,-1,2,1,2,0,-6,5,-2,-6,3,-3,2,6,-1,1,1,-3,-11,1,-1,-6,8,-9,-9,7,4,1,-12,-1,13,-3,1,3,-8,-7,1,-1,2,13,-7,-9,-4,-7,11,5,-8,7,12,4,-8,-5,-1,3,10,-3,-22,6,13,-21,5,6,0,-5,-6,0,17,10,-12,-2,3,5,1,-6,-3,2,-3,-11,-2,3,-9,3,-5,-7,13,15,-2,-8,3,-4,-20,6,13,-16,0,8,1,-4,-14,18,6,-13,11,19,1,5,-5,-6,-11,2,13,-4,6,3,-4,-7,5,1,-8,7,6,1,13,0,2,0,-3,3,4,7,2,-15,-13,11,9,-11,-2,-3,-3,4,-4,4,6,3,5,-6,-1,2,-7,-8,-1,11,1,-4,-1,-5,-5,8,7,-2,0,1,4,-2,-4,3,-1,0,-2,-3,3,-3,3,6,-2,-1,-1,2,2,-4,0,3,-1,0,1,0,0,0,0,1,0,0,0,0
2014-12,1000206,宜蘭縣壯圍鄉,2,-49,-23,-26,-4,1,-7,-4,7,0,2,5,-6,3,3,-7,-9,0,7,-1,-4,-2,-4,-2,7,-1,-3,5,0,2,-3,-8,-4,-7,1,8,-4,-5,1,6,3,0,-4,-3,10,-5,-8,-3,4,2,-2,7,-3,0,6,-16,5,10,-6,-3,-5,-7,4,3,-4,2,1,-11,-4,-2,-4,1,6,4,0,1,6,8,-10,1,2,-7,13,4,-10,3,9,-6,-4,-1,0,-2,-4,-4,-13,-1,6,4,1,3,4,-7,-13,2,-9,-1,13,2,-5,-8,-9,6,15,-3,-5,-1,2,3,4,3,-3,-7,-11,3,16,0,-10,0,9,-4,-3,4,10,0,-1,0,-1,7,5,-3,1,2,-11,-6,-2,3,4,-3,8,0,-13,1,4,-8,2,13,1,-6,-4,1,2,-4,-5,8,7,1,-1,-6,0,1,2,3,-1,-3,1,0,-7,1,2,6,2,-3,0,0,-1,0,2,2,1,-1,0,0,0,0,0,-1,0,1,0,1,0,0,0,-1,0,1
2014-12,1000207,宜蘭縣員山鄉,3,19,12,7,-7,-7,4,4,-5,6,7,-2,-10,-2,10,-3,-3,3,4,0,-7,-1,4,0,1,0,3,0,-4,-6,4,0,-6,-2,0,9,-2,-1,3,-7,-3,9,-1,-12,8,4,-1,6,4,-1,-4,-3,-3,1,10,1,-3,10,-1,-6,-4,2,-2,-5,-6,-5,11,4,-1,-11,1,7,-5,2,3,-3,4,-4,-8,6,-1,5,12,1,1,1,-3,-10,-2,4,-17,3,13,-1,-8,-7,8,8,-7,-2,3,6,-9,-13,2,-2,-7,17,7,-7,1,-6,9,10,1,-3,-1,6,-8,-14,-5,6,17,-1,-7,5,-4,4,8,-9,-4,12,10,-7,5,4,-5,5,8,4,0,-2,-5,-8,3,-1,-11,2,3,-4,3,-1,-10,0,19,7,-7,-7,-1,0,-1,4,0,0,2,2,-4,1,2,-5,2,6,3,-3,-3,1,5,-2,-3,-2,1,3,0,0,-3,2,4,0,0,0,1,0,-1,1,1,1,0,0,-1,0,1,-1,0,0,0,1
2014-12,1000208,宜蘭縣冬山鄉,8,-9,0,-9,5,5,-4,-11,-10,1,4,3,7,-1,-3,3,2,3,-6,-3,7,-3,0,6,2,-2,-14,-3,12,3,-18,-6,2,4,2,5,1,-2,-7,-7,-13,-7,17,10,-3,-7,9,-1,6,4,-12,9,6,-10,-6,11,12,-12,-1,9,-5,-12,-19,2,21,-2,-14,-18,0,8,-13,-10,6,1,14,6,-1,-16,4,4,-4,11,-8,-6,14,-1,-2,12,-8,-10,-18,-1,7,2,9,2,7,1,-2,-5,-5,3,2,9,-2,-21,-4,4,-6,2,0,-5,2,16,6,-11,-18,14,15,-9,-12,11,14,-10,5,11,-5,-10,7,7,3,-2,-2,6,10,11,-1,-3,16,11,-3,-4,-6,-5,-14,-4,8,-6,-2,8,-2,-1,12,-5,-12,3,5,-7,-2,3,1,2,-3,4,-1,0,-3,-5,8,6,3,-10,-2,11,0,-1,-1,-5,4,0,0,0,-2,5,3,0,-1,-1,1,-1,1,2,0,0,-1,-1,-1,-2,-1,1,1,1,0,0,0,0
2014-12,1000209,宜蘭縣五結鄉,18,-33,-18,-15,2,5,-11,2,11,3,0,-6,0,2,-6,-1,-6,-5,-4,3,-2,-4,1,-1,4,-1,-4,-12,-3,0,-13,4,11,1,-7,1,5,-5,-14,6,13,-7,-10,-2,-2,-1,8,11,3,-2,-4,-8,2,-2,-6,1,6,3,4,4,-4,-7,-2,-1,1,2,-7,1,11,-5,-13,-6,3,8,-2,-6,-3,0,0,-5,-8,17,15,-16,3,10,6,-8,-16,0,-2,3,-12,-6,0,-4,-2,7,20,2,-6,6,-5,-9,1,-8,8,11,-13,1,3,-2,15,-3,-13,0,6,6,6,3,-5,-4,3,3,9,-6,-9,3,10,1,-12,1,12,-3,2,1,15,6,-8,0,3,7,-6,-3,1,-2,-3,-5,7,-1,-9,-3,2,7,4,-2,-12,-7,9,2,6,1,-7,4,2,2,6,-4,0,-4,0,4,-3,2,0,2,-4,2,3,-2,2,1,1,0,-4,-1,0,-2,-2,4,1,-1,0,3,0,-2,1,1,0,-1,0,0,0,1,-1,0
