cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
高雄市小港區店鎮里,5172,713,5131,711,4960,655,-212,-58
高雄市小港區大苓里,2135,260,2087,271,2027,264,-108,4
高雄市小港區二苓里,3180,417,3100,397,3017,405,-163,-12
高雄市小港區三苓里,2453,270,2398,256,2290,244,-163,-26
高雄市小港區正苓里,3654,593,3544,542,3439,542,-215,-51
高雄市小港區順苓里,4021,696,3934,670,3842,649,-179,-47
高雄市小港區六苓里,2349,474,2325,454,2247,415,-102,-59
高雄市小港區宏亮里,2932,497,2866,485,2807,484,-125,-13
高雄市小港區山東里,2522,343,2494,338,2412,336,-110,-7
高雄市小港區青島里,1980,219,1989,201,1936,188,-44,-31
高雄市小港區濟南里,3635,489,3608,502,3565,475,-70,-14
高雄市小港區泰山里,2885,452,2858,454,2786,422,-99,-30
高雄市小港區山明里,10428,1844,10288,1809,10179,1759,-249,-85
高雄市小港區高松里,3378,477,3407,466,3467,492,89,15
高雄市小港區松金里,2279,346,2229,331,2166,320,-113,-26
高雄市小港區松山里,2688,391,2634,371,2602,355,-86,-36
高雄市小港區大坪里,2456,331,2476,318,2499,308,43,-23
高雄市小港區坪頂里,5381,792,5442,788,5428,769,47,-23
高雄市小港區孔宅里,4074,515,4137,526,4106,525,32,10
高雄市小港區廈莊里,3258,547,3358,579,3460,621,202,74
高雄市小港區合作里,2209,335,2173,320,2151,310,-58,-25
高雄市小港區桂林里,7095,1106,7006,1079,6852,1061,-243,-45
高雄市小港區中厝里,3225,452,3234,453,3190,471,-35,19
高雄市小港區鳳鳴里,2709,269,2682,247,2659,236,-50,-33
高雄市小港區龍鳳里,2690,280,2652,264,2636,260,-54,-20
高雄市小港區鳳森里,1900,188,1886,196,1842,191,-58,3
高雄市小港區鳳林里,2613,269,2578,256,2567,254,-46,-15
高雄市小港區鳳興里,2208,249,2183,235,2158,226,-50,-23
高雄市小港區鳳源里,3222,369,3185,334,3152,332,-70,-37
高雄市鳳山區縣口里,316,36,286,36,288,35,-28,-1
高雄市鳳山區成功里,453,57,425,50,416,47,-37,-10
高雄市鳳山區光明里,1059,114,1029,124,984,118,-75,4
高雄市鳳山區興中里,779,130,745,131,734,138,-45,8
高雄市鳳山區南興里,693,136,690,141,674,135,-19,-1
高雄市鳳山區和德里,1780,496,1768,503,1719,492,-61,-4
高雄市鳳山區鳳崗里,852,129,833,117,788,104,-64,-25
高雄市鳳山區中和里,2844,303,2797,323,2688,322,-156,19
高雄市鳳山區鎮北里,8163,1205,8693,1292,9114,1341,951,136
高雄市鳳山區縣衙里,672,79,638,66,622,75,-50,-4
高雄市鳳山區文英里,3089,361,3033,368,3002,363,-87,2
高雄市鳳山區鎮西里,4077,497,3950,484,3825,471,-252,-26
高雄市鳳山區鎮東里,2078,288,2035,268,2008,244,-70,-44
高雄市鳳山區埤頂里,5139,860,5106,828,4988,810,-151,-50
高雄市鳳山區中正里,3114,475,3114,502,3176,510,62,35
高雄市鳳山區瑞竹里,4180,778,4179,809,4167,780,-13,2
高雄市鳳山區忠義里,3962,415,3896,388,3777,387,-185,-28
高雄市鳳山區誠義里,3447,310,3451,292,3412,258,-35,-52
高雄市鳳山區新興里,2084,162,2705,184,2820,172,736,10
高雄市鳳山區海光里,2580,343,2534,345,2428,331,-152,-12
高雄市鳳山區忠誠里,2978,376,2921,387,2822,371,-156,-5
高雄市鳳山區東門里,4519,631,4482,614,4390,580,-129,-51
高雄市鳳山區瑞興里,4314,673,4275,675,4219,654,-95,-19
高雄市鳳山區鳳東里,5336,1021,5353,992,5341,988,5,-33
高雄市鳳山區文德里,7917,854,7876,807,7743,778,-174,-76
高雄市鳳山區曹公里,1544,177,1480,167,1483,176,-61,-1
高雄市鳳山區興仁里,2838,479,2733,447,2663,450,-175,-29
高雄市鳳山區忠孝里,4808,591,4689,589,4575,593,-233,2
高雄市鳳山區生明里,1739,183,1718,168,1687,167,-52,-16
高雄市鳳山區和興里,4142,1123,4038,1126,3865,1071,-277,-52
高雄市鳳山區協和里,2861,426,2787,433,2685,425,-176,-1
高雄市鳳山區文山里,5390,657,5375,700,5248,685,-142,28
高雄市鳳山區誠德里,2146,317,2173,330,2146,299,0,-18
高雄市鳳山區三民里,799,119,800,130,781,145,-18,26
高雄市鳳山區北門里,3450,492,3403,501,3312,471,-138,-21
高雄市鳳山區文華里,7110,1552,7085,1546,6980,1450,-130,-102
高雄市鳳山區武松里,2277,189,2233,169,2170,156,-107,-33
高雄市鳳山區文衡里,3652,454,3650,458,3590,445,-62,-9
高雄市鳳山區文福里,8647,1670,8533,1671,8588,1725,-59,55
高雄市鳳山區誠信里,1925,212,1914,213,1883,193,-42,-19
高雄市鳳山區誠智里,2372,236,2344,227,2318,231,-54,-5
高雄市鳳山區鎮南里,4143,418,4070,419,3982,372,-161,-46
高雄市鳳山區老爺里,5940,664,5855,645,5712,635,-228,-29
高雄市鳳山區新甲里,2512,443,2456,422,2554,439,42,-4
高雄市鳳山區武漢里,4114,587,3977,536,3919,555,-195,-32
高雄市鳳山區正義里,5236,621,5151,622,5020,570,-216,-51
高雄市鳳山區一甲里,2742,277,2662,252,2589,239,-153,-38
高雄市鳳山區福興里,4928,948,4859,953,4715,961,-213,13
高雄市鳳山區天興里,2939,415,2907,431,2851,468,-88,53
高雄市鳳山區新強里,4654,897,4585,847,4529,826,-125,-71
高雄市鳳山區國泰里,3004,306,2848,278,2789,268,-215,-38
高雄市鳳山區新富里,3520,531,3407,535,3355,523,-165,-8
高雄市鳳山區國光里,2649,282,2528,284,2460,263,-189,-19
高雄市鳳山區國隆里,2055,211,1991,205,1888,200,-167,-11
高雄市鳳山區過埤里,12462,2390,12652,2461,12704,2475,242,85
高雄市鳳山區五福里,2484,497,2432,506,2412,531,-72,34
高雄市鳳山區福誠里,3955,787,4001,800,4023,825,68,38
高雄市鳳山區富甲里,2126,176,1491,141,1466,127,-660,-49
高雄市鳳山區南成里,7157,1688,7141,1708,7370,1716,213,28
高雄市鳳山區大德里,3792,646,3745,654,3706,631,-86,-15
高雄市鳳山區國富里,2281,244,2226,240,2160,232,-121,-12
高雄市鳳山區武慶里,1991,297,1952,282,1910,290,-81,-7
高雄市鳳山區海洋里,3404,491,3344,484,3263,485,-141,-6
高雄市鳳山區新武里,1928,319,1889,317,1859,293,-69,-26
高雄市鳳山區新樂里,4018,581,3957,585,3842,585,-176,4
高雄市鳳山區新泰里,3770,679,3710,665,3638,636,-132,-43
高雄市鳳山區中崙里,2222,203,2168,176,2096,166,-126,-37
高雄市鳳山區中榮里,4030,295,3998,307,3892,302,-138,7
高雄市鳳山區中民里,4106,322,4032,317,3938,282,-168,-40
高雄市鳳山區二甲里,3911,729,3865,677,3801,631,-110,-98
高雄市鳳山區龍成里,2398,244,2337,233,2229,213,-169,-31
高雄市鳳山區富榮里,2163,337,2124,316,2087,321,-76,-16
高雄市鳳山區善美里,4849,472,4807,461,4727,445,-122,-27
高雄市鳳山區南和里,2308,307,2237,282,2173,267,-135,-40
高雄市鳳山區福祥里,2331,414,2276,387,2246,364,-85,-50
高雄市鳳山區保安里,5929,1845,6115,1857,6109,1787,180,-58
高雄市林園區東林里,2447,434,2418,410,2411,405,-36,-29
高雄市林園區林園里,2674,435,2608,427,2582,431,-92,-4
高雄市林園區溪州里,3570,520,3561,504,3615,497,45,-23
高雄市林園區潭頭里,2462,275,2441,248,2376,236,-86,-39
高雄市林園區中厝里,2575,316,2585,278,2606,274,31,-42
高雄市林園區中門里,2152,257,2123,246,2098,241,-54,-16
高雄市林園區頂厝里,4015,554,4016,556,4009,546,-6,-8
高雄市林園區港埔里,1556,154,1517,162,1501,150,-55,-4
高雄市林園區西溪里,3089,361,3026,360,2960,340,-129,-21
高雄市林園區港嘴里,1477,185,1459,174,1435,160,-42,-25
高雄市林園區北汕里,1362,138,1340,133,1309,121,-53,-17
高雄市林園區林內里,1771,242,1759,249,1723,252,-48,10
高雄市林園區王公里,3692,594,3666,579,3630,554,-62,-40
高雄市林園區林家里,1105,90,1087,100,1082,107,-23,17
高雄市林園區龔厝里,1650,175,1667,177,1642,186,-8,11
高雄市林園區鳳芸里,1505,201,1473,190,1457,169,-48,-32
高雄市林園區中芸里,1564,163,1523,164,1486,147,-78,-16
高雄市林園區東汕里,744,62,745,62,734,58,-10,-4
高雄市林園區西汕里,646,53,629,48,613,53,-33,0
高雄市林園區仁愛里,2587,431,2539,417,2496,412,-91,-19
高雄市林園區文賢里,2099,237,2090,228,2065,255,-34,18
高雄市林園區廣應里,3029,467,3009,456,2939,444,-90,-23
高雄市林園區五福里,2326,368,2354,385,2358,382,32,14
高雄市林園區中汕里,2015,206,1982,192,1942,177,-73,-29
高雄市大寮區拷潭里,1228,114,1200,113,1159,113,-69,-1
高雄市大寮區內坑里,5222,728,5208,729,5137,683,-85,-45
高雄市大寮區大寮里,5960,814,5913,806,5821,794,-139,-20
高雄市大寮區上寮里,2149,272,2107,260,2084,271,-65,-1
高雄市大寮區三隆里,3991,452,3944,455,3912,478,-79,26
高雄市大寮區琉球里,3903,419,3909,411,3936,413,33,-6
高雄市大寮區翁園里,3491,440,3476,439,3428,432,-63,-8
高雄市大寮區前庄里,1977,174,1952,190,1906,188,-71,14
高雄市大寮區中庄里,9549,1345,9351,1363,9235,1340,-314,-5
高雄市大寮區後庄里,6758,938,6723,904,6673,881,-85,-57
高雄市大寮區義仁里,1528,140,1496,129,1483,135,-45,-5
高雄市大寮區新厝里,1406,159,1400,164,1389,157,-17,-2
高雄市大寮區過溪里,2202,227,2203,226,2178,222,-24,-5
高雄市大寮區潮寮里,2576,249,2509,240,2469,252,-107,3
高雄市大寮區會結里,1335,121,1322,141,1307,141,-28,20
高雄市大寮區會社里,5324,659,5359,655,5304,650,-20,-9
高雄市大寮區山頂里,6652,766,6573,734,6500,670,-152,-96
高雄市大寮區忠義里,431,19,420,21,409,21,-22,2
高雄市大寮區永芳里,5999,794,5905,730,5815,714,-184,-80
高雄市大寮區義和里,1784,177,1775,176,1752,191,-32,14
高雄市大寮區溪寮里,1312,141,1287,127,1304,127,-8,-14
高雄市大寮區江山里,1614,191,1604,208,1576,202,-38,11
高雄市大寮區昭明里,3162,303,3151,317,3163,319,1,16
高雄市大寮區光武里,153,7,142,7,110,1,-43,-6
高雄市大寮區中興里,5753,408,5679,397,5580,391,-173,-17
高雄市大樹區竹寮里,2336,259,2334,252,2290,250,-46,-9
高雄市大樹區九曲里,4500,604,4496,588,4505,578,5,-26
高雄市大樹區久堂里,3409,377,3361,393,3321,351,-88,-26
高雄市大樹區水安里,1944,219,1920,210,1904,198,-40,-21
高雄市大樹區水寮里,1855,215,1815,207,1763,197,-92,-18
高雄市大樹區檨腳里,2921,333,2888,337,2851,328,-70,-5
高雄市大樹區興山里,901,134,876,124,850,114,-51,-20
高雄市大樹區和山里,837,72,823,68,806,61,-31,-11
高雄市大樹區姑山里,759,88,754,85,755,60,-4,-28
高雄市大樹區大坑里,1227,156,1229,145,1177,148,-50,-8
高雄市大樹區井腳里,1300,140,1278,142,1242,130,-58,-10
高雄市大樹區小坪里,1115,139,1093,122,1079,124,-36,-15
高雄市大樹區龍目里,1505,133,1477,129,1446,134,-59,1
高雄市大樹區大樹里,2106,244,2086,240,2063,251,-43,7
高雄市大樹區三和里,792,90,795,92,780,80,-12,-10
高雄市大樹區溪埔里,1276,162,1251,172,1230,166,-46,4
高雄市大樹區興田里,1582,133,1559,116,1507,99,-75,-34
高雄市大樹區統嶺里,558,36,549,35,539,31,-19,-5
高雄市大社區嘉誠里,771,93,745,83,722,88,-49,-5
高雄市大社區保社里,2860,263,2865,236,2856,241,-4,-22
高雄市大社區大社里,4329,472,4220,447,4134,425,-195,-47
高雄市大社區翠屏里,1449,157,1420,146,1370,139,-79,-18
高雄市大社區三奶里,2275,247,2262,234,2229,248,-46,1
高雄市大社區觀音里,4724,571,4663,561,4642,544,-82,-27
高雄市大社區神農里,4423,527,4334,516,4277,496,-146,-31
高雄市大社區中里里,2751,300,2714,279,2647,269,-104,-31
高雄市大社區保安里,2750,337,2689,331,2643,348,-107,11
高雄市仁武區大灣里,3755,457,3756,449,3911,459,156,2
高雄市仁武區灣內里,7007,1132,7041,1206,7123,1232,116,100
高雄市仁武區考潭里,2150,195,2132,210,2095,222,-55,27
高雄市仁武區烏林里,3295,484,3295,498,3210,467,-85,-17
高雄市仁武區仁福里,682,53,688,50,704,52,22,-1
高雄市仁武區仁武里,4738,680,4710,664,4633,636,-105,-44
高雄市仁武區文武里,7902,1321,7941,1340,7935,1269,33,-52
高雄市仁武區竹後里,1855,169,1818,168,1774,163,-81,-6
高雄市仁武區八卦里,15048,1984,15375,1937,16088,1997,1040,13
高雄市仁武區高楠里,1709,165,1972,229,2170,312,461,147
高雄市仁武區後安里,2133,325,2114,299,2133,302,0,-23
高雄市仁武區中華里,1420,106,1375,108,1342,104,-78,-2
高雄市仁武區五和里,4347,619,4536,626,4649,636,302,17
高雄市仁武區仁和里,3403,574,3412,566,3437,510,34,-64
高雄市仁武區赤山里,5722,946,5871,959,6049,933,327,-13
高雄市仁武區仁慈里,1896,224,1882,242,1836,224,-60,0
高雄市鳥松區鳥松里,8898,927,8919,907,8818,855,-80,-72
高雄市鳥松區夢裡里,4057,382,4079,368,4073,362,16,-20
高雄市鳥松區大華里,8172,817,8076,861,7895,899,-277,82
高雄市鳥松區坔埔里,3015,297,2980,315,2903,290,-112,-7
高雄市鳥松區仁美里,5446,576,5357,582,5279,544,-167,-32
高雄市鳥松區大竹里,561,66,553,57,528,59,-33,-7
高雄市鳥松區華美里,3393,432,3301,420,3197,404,-196,-28
高雄市岡山區平安里,875,128,837,123,798,117,-77,-11
高雄市岡山區岡山里,3760,557,3734,557,3683,581,-77,24
高雄市岡山區壽天里,2750,625,2687,616,2637,613,-113,-12
高雄市岡山區維仁里,798,105,769,120,758,116,-40,11
高雄市岡山區後紅里,3776,449,3754,445,3744,443,-32,-6
高雄市岡山區大遼里,1088,105,1057,102,1104,111,16,6
高雄市岡山區忠孝里,2203,416,2224,450,2155,435,-48,19
高雄市岡山區和平里,274,34,260,32,252,38,-22,4
高雄市岡山區前峰里,2376,347,2354,322,2338,305,-38,-42
高雄市岡山區劉厝里,1173,129,1152,126,1141,133,-32,4
高雄市岡山區協和里,3201,426,3159,427,3094,408,-107,-18
高雄市岡山區後協里,4852,612,4777,610,4677,584,-175,-28
高雄市岡山區信義里,1315,171,1293,144,1277,157,-38,-14
高雄市岡山區潭底里,648,73,640,88,625,77,-23,4
高雄市岡山區三和里,731,78,728,74,705,77,-26,-1
高雄市岡山區仁壽里,2738,291,2690,290,2631,293,-107,2
高雄市岡山區碧紅里,3418,460,3377,454,3311,434,-107,-26
高雄市岡山區程香里,3701,482,3677,455,3642,462,-59,-20
高雄市岡山區竹圍里,6328,1435,6344,1436,6363,1392,35,-43
高雄市岡山區台上里,5107,1102,5274,1118,5311,1110,204,8
高雄市岡山區灣裡里,1652,243,1644,250,1637,233,-15,-10
高雄市岡山區白米里,1650,216,1654,210,1719,218,69,2
高雄市岡山區石潭里,1636,216,1637,211,1606,194,-30,-22
高雄市岡山區福興里,866,100,867,102,846,93,-20,-7
高雄市岡山區本洲里,1487,209,1462,195,1441,182,-46,-27
高雄市岡山區嘉興里,2853,343,2795,327,2759,317,-94,-26
高雄市岡山區嘉峰里,1505,180,1507,182,1475,177,-30,-3
高雄市岡山區華崗里,1360,164,1336,169,1306,152,-54,-12
高雄市岡山區大莊里,817,152,823,160,807,148,-10,-4
高雄市岡山區協榮里,1818,199,1760,190,1714,183,-104,-16
高雄市岡山區為隨里,540,115,535,102,534,107,-6,-8
高雄市岡山區壽峰里,1958,331,1923,330,1887,326,-71,-5
高雄市岡山區仁義里,1310,195,1267,199,1216,220,-94,25
高雄市橋頭區橋頭里,1731,283,1742,280,1695,236,-36,-47
高雄市橋頭區橋南里,823,112,802,114,783,108,-40,-4
高雄市橋頭區仕隆里,1888,218,1833,216,1785,200,-103,-18
高雄市橋頭區仕豐里,2073,275,2184,295,2149,279,76,4
高雄市橋頭區芋寮里,997,85,991,95,961,93,-36,8
高雄市橋頭區東林里,1979,256,1904,241,1883,241,-96,-15
高雄市橋頭區西林里,1081,129,1050,119,1033,110,-48,-19
高雄市橋頭區白樹里,2892,453,2836,446,2789,438,-103,-15
高雄市橋頭區筆秀里,1306,143,1291,148,1256,143,-50,0
高雄市橋頭區新莊里,2218,289,2961,392,3598,515,1380,226
高雄市橋頭區甲北里,1655,148,1624,135,1615,142,-40,-6
高雄市橋頭區甲南里,2019,188,1953,178,1959,174,-60,-14
高雄市橋頭區頂鹽里,1191,76,1160,72,1135,50,-56,-26
高雄市橋頭區中崎里,545,43,532,38,522,46,-23,3
高雄市橋頭區仕和里,3150,376,3063,356,2967,357,-183,-19
高雄市橋頭區德松里,1205,224,1203,226,1211,241,6,17
高雄市橋頭區三德里,638,114,626,98,627,91,-11,-23
高雄市燕巢區尖山里,904,78,867,74,844,70,-60,-8
高雄市燕巢區瓊林里,1784,220,1753,219,1737,210,-47,-10
高雄市燕巢區安招里,2707,342,2662,318,2608,317,-99,-25
高雄市燕巢區角宿里,2350,226,2318,230,2272,225,-78,-1
高雄市燕巢區鳳雄里,2010,173,2047,166,2013,159,3,-14
高雄市燕巢區金山里,370,42,366,41,363,36,-7,-6
高雄市燕巢區東燕里,1978,252,1964,245,1935,229,-43,-23
高雄市燕巢區南燕里,3299,415,3389,429,3306,386,7,-29
高雄市燕巢區西燕里,2882,365,2808,338,2762,323,-120,-42
高雄市燕巢區橫山里,1602,115,1574,112,1538,111,-64,-4
高雄市燕巢區深水里,1999,193,1952,192,1898,188,-101,-5
高雄市田寮區鹿埔里,282,23,266,25,266,19,-16,-4
高雄市田寮區南安里,744,34,717,28,694,29,-50,-5
高雄市田寮區大同里,273,12,259,12,260,10,-13,-2
高雄市田寮區田寮里,284,7,259,8,242,6,-42,-1
高雄市田寮區七星里,398,17,395,18,375,13,-23,-4
高雄市田寮區崇德里,703,75,695,74,677,78,-26,3
高雄市田寮區西德里,576,35,588,39,563,43,-13,8
高雄市田寮區三和里,269,21,251,18,229,18,-40,-3
高雄市田寮區古亭里,339,25,326,24,328,26,-11,1
高雄市田寮區新興里,891,70,872,66,855,66,-36,-4
高雄市阿蓮區石安里,1097,113,1087,100,1075,101,-22,-12
高雄市阿蓮區中路里,1667,216,1612,207,1582,201,-85,-15
高雄市阿蓮區峯山里,1038,118,1011,125,991,130,-47,12
高雄市阿蓮區港後里,1852,262,1825,264,1796,266,-56,4
高雄市阿蓮區崗山里,623,62,635,66,604,65,-19,3
高雄市阿蓮區阿蓮里,4291,648,4300,638,4215,616,-76,-32
高雄市阿蓮區清蓮里,2253,312,2224,318,2206,314,-47,2
高雄市阿蓮區和蓮里,2004,267,1971,260,1930,263,-74,-4
高雄市阿蓮區青旗里,1293,143,1288,145,1285,141,-8,-2
高雄市阿蓮區復安里,1421,132,1372,126,1350,116,-71,-16
高雄市阿蓮區玉庫里,874,79,863,73,877,68,3,-11
高雄市阿蓮區南蓮里,2576,337,2504,340,2468,337,-108,0
高雄市路竹區竹滬里,2830,433,2826,430,2812,411,-18,-22
高雄市路竹區頂寮里,966,148,962,145,943,138,-23,-10
高雄市路竹區新達里,1034,127,1019,129,993,127,-41,0
高雄市路竹區後鄉里,935,145,939,161,916,150,-19,5
高雄市路竹區北嶺里,1092,138,1056,136,1029,128,-63,-10
高雄市路竹區社西里,1932,238,1881,223,1821,199,-111,-39
高雄市路竹區甲北里,1755,250,1738,254,1715,264,-40,14
高雄市路竹區甲南里,2813,365,2732,364,2693,365,-120,0
高雄市路竹區下坑里,2254,303,2228,296,2179,296,-75,-7
高雄市路竹區竹園里,1543,140,1524,145,1514,135,-29,-5
高雄市路竹區竹東里,2998,693,2972,696,2942,669,-56,-24
高雄市路竹區竹西里,1913,379,1886,393,1819,418,-94,39
高雄市路竹區文北里,2647,566,2584,523,2514,520,-133,-46
高雄市路竹區文南里,2002,451,1961,421,1906,413,-96,-38
高雄市路竹區三爺里,699,88,687,85,677,81,-22,-7
高雄市路竹區鴨寮里,1699,298,1682,298,1647,298,-52,0
高雄市路竹區社東里,1408,144,1397,148,1383,144,-25,0
高雄市路竹區社中里,699,68,671,62,648,58,-51,-10
高雄市路竹區竹南里,2208,498,2184,476,2129,446,-79,-52
高雄市路竹區社南里,4021,390,3959,394,3922,381,-99,-9
高雄市湖內區海山里,877,77,866,84,846,84,-31,7
高雄市湖內區劉家里,830,67,797,60,786,65,-44,-2
高雄市湖內區太爺里,628,64,616,71,597,73,-31,9
高雄市湖內區公舘里,1936,299,1945,313,1934,301,-2,2
高雄市湖內區葉厝里,2337,381,2306,362,2275,382,-62,1
高雄市湖內區大湖里,3180,417,3169,421,3164,409,-16,-8
高雄市湖內區田尾里,788,91,775,89,797,92,9,1
高雄市湖內區湖內里,3347,404,3355,403,3355,416,8,12
高雄市湖內區海埔里,1490,160,1448,162,1430,158,-60,-2
高雄市湖內區文賢里,945,111,939,110,966,100,21,-11
高雄市湖內區中賢里,1871,192,1840,190,1818,194,-53,2
高雄市湖內區逸賢里,946,96,956,95,949,102,3,6
高雄市湖內區忠興里,546,49,554,44,557,46,11,-3
高雄市湖內區湖東里,2387,274,2375,266,2399,267,12,-7
高雄市茄萣區福德里,799,71,779,72,754,70,-45,-1
高雄市茄萣區萬福里,732,77,711,86,687,72,-45,-5
高雄市茄萣區白雲里,1417,141,1397,148,1406,154,-11,13
高雄市茄萣區嘉賜里,3343,460,3327,471,3266,485,-77,25
高雄市茄萣區嘉安里,1572,195,1560,210,1522,226,-50,31
高雄市茄萣區嘉定里,859,78,847,72,844,71,-15,-7
高雄市茄萣區保定里,2437,230,2460,257,2430,248,-7,18
高雄市茄萣區光定里,742,56,738,60,721,59,-21,3
高雄市茄萣區大定里,894,66,857,67,825,67,-69,1
高雄市茄萣區吉定里,941,92,898,91,875,83,-66,-9
高雄市茄萣區嘉樂里,1750,186,1740,209,1682,195,-68,9
高雄市茄萣區嘉泰里,931,105,904,96,877,100,-54,-5
高雄市茄萣區嘉福里,808,82,796,78,787,76,-21,-6
高雄市茄萣區和協里,927,96,910,92,896,89,-31,-7
高雄市茄萣區崎漏里,3978,446,3987,451,3985,468,7,22
高雄市永安區永安里,1312,148,1293,143,1290,140,-22,-8
高雄市永安區永華里,1547,170,1520,168,1497,160,-50,-10
高雄市永安區新港里,1981,190,1953,161,1922,157,-59,-33
高雄市永安區鹽田里,309,40,303,48,304,39,-5,-1
高雄市永安區保寧里,2277,266,2273,248,2278,245,1,-21
高雄市永安區維新里,3035,448,2980,428,2954,413,-81,-35
高雄市彌陀區光和里,1096,170,1110,161,1103,164,7,-6
高雄市彌陀區彌靖里,1528,218,1488,203,1495,204,-33,-14
高雄市彌陀區彌仁里,418,51,414,51,411,46,-7,-5
高雄市彌陀區彌壽里,580,65,566,63,563,62,-17,-3
高雄市彌陀區彌陀里,1460,235,1436,224,1414,212,-46,-23
高雄市彌陀區舊港里,1376,146,1352,135,1311,134,-65,-12
高雄市彌陀區文安里,1445,145,1421,134,1375,126,-70,-19
高雄市彌陀區鹽埕里,1758,223,1730,229,1688,206,-70,-17
高雄市彌陀區過港里,781,90,784,98,766,100,-15,10
高雄市彌陀區海尾里,717,87,694,74,674,67,-43,-20
高雄市彌陀區漯底里,1007,138,984,131,979,132,-28,-6
高雄市彌陀區南寮里,1785,211,1767,203,1766,193,-19,-18
高雄市梓官區梓信里,1828,216,1795,215,1752,217,-76,1
高雄市梓官區梓義里,1766,220,1729,213,1683,213,-83,-7
高雄市梓官區梓和里,1915,266,1878,248,1825,241,-90,-25
高雄市梓官區梓平里,1282,212,1284,225,1278,218,-4,6
高雄市梓官區中崙里,1001,137,1005,133,999,143,-2,6
高雄市梓官區赤崁里,1538,160,1518,147,1485,139,-53,-21
高雄市梓官區禮蚵里,1744,159,1728,151,1685,139,-59,-20
高雄市梓官區智蚵里,2493,261,2456,258,2423,229,-70,-32
高雄市梓官區信蚵里,2148,220,2109,216,2052,196,-96,-24
高雄市梓官區同安里,827,102,825,95,813,95,-14,-7
高雄市梓官區大舍里,3122,438,3130,456,3130,461,8,23
高雄市梓官區赤東里,1928,160,1904,145,1868,122,-60,-38
高雄市梓官區赤西里,715,86,695,78,678,74,-37,-12
高雄市梓官區茄苳里,2027,203,1998,186,1939,173,-88,-30
高雄市梓官區典寶里,2586,230,2571,218,2557,201,-29,-29
高雄市旗山區太平里,1712,294,1721,292,1696,311,-16,17
高雄市旗山區大德里,1863,306,1830,298,1801,293,-62,-13
高雄市旗山區湄洲里,1251,163,1209,139,1174,136,-77,-27
高雄市旗山區圓富里,1515,153,1491,168,1478,160,-37,7
高雄市旗山區中正里,1200,132,1169,123,1129,109,-71,-23
高雄市旗山區大林里,1082,86,1050,87,1037,80,-45,-6
高雄市旗山區上洲里,809,49,801,47,785,50,-24,1
高雄市旗山區新光里,583,43,576,51,561,48,-22,5
高雄市旗山區南勝里,1669,155,1635,130,1607,128,-62,-27
高雄市旗山區中寮里,122,2,125,2,121,2,-1,0
高雄市旗山區東平里,1543,150,1507,144,1460,134,-83,-16
高雄市旗山區東昌里,793,62,769,67,750,72,-43,10
高雄市旗山區竹峰里,1265,162,1272,171,1245,151,-20,-11
高雄市旗山區瑞吉里,1681,245,1654,247,1599,245,-82,0
高雄市旗山區永和里,2843,490,2794,479,2720,441,-123,-49
高雄市旗山區三協里,1817,231,1787,231,1778,219,-39,-12
高雄市旗山區鯤洲里,514,32,491,27,477,17,-37,-15
高雄市旗山區大山里,959,77,952,81,917,72,-42,-5
高雄市旗山區中洲里,597,45,590,50,566,45,-31,0
高雄市旗山區南洲里,967,57,953,59,931,61,-36,4
高雄市旗山區廣福里,502,46,487,33,474,28,-28,-18
高雄市美濃區福安里,1960,167,1918,148,1853,150,-107,-17
高雄市美濃區合和里,1842,219,1803,216,1767,227,-75,8
高雄市美濃區祿興里,1970,211,1946,186,1901,192,-69,-19
高雄市美濃區中壇里,1548,176,1535,176,1487,153,-61,-23
高雄市美濃區德興里,1159,116,1124,109,1103,100,-56,-16
高雄市美濃區龍山里,1539,126,1526,122,1493,108,-46,-18
高雄市美濃區獅山里,1936,209,1884,192,1843,176,-93,-33
高雄市美濃區龍肚里,991,71,947,63,909,65,-82,-6
高雄市美濃區廣德里,978,70,982,65,948,54,-30,-16
高雄市美濃區興隆里,829,61,806,55,773,52,-56,-9
高雄市美濃區中圳里,1612,171,1595,166,1577,179,-35,8
高雄市美濃區東門里,874,60,849,65,814,55,-60,-5
高雄市美濃區泰安里,1155,153,1160,143,1122,130,-33,-23
高雄市美濃區瀰濃里,1582,182,1594,194,1560,189,-22,7
高雄市美濃區清水里,1360,144,1326,132,1284,120,-76,-24
高雄市美濃區吉洋里,1457,113,1420,109,1418,101,-39,-12
高雄市美濃區吉和里,1071,90,1067,87,1039,78,-32,-12
高雄市美濃區吉東里,1436,162,1397,145,1381,144,-55,-18
高雄市美濃區廣林里,1104,93,1072,84,1037,74,-67,-19
高雄市六龜區新威里,546,45,512,38,508,31,-38,-14
高雄市六龜區新興里,499,40,496,42,490,36,-9,-4
高雄市六龜區新寮里,523,31,485,28,476,25,-47,-6
高雄市六龜區新發里,770,75,755,79,728,73,-42,-2
高雄市六龜區荖濃里,1101,114,1068,99,1070,94,-31,-20
高雄市六龜區六龜里,786,62,757,61,736,67,-50,5
高雄市六龜區義寶里,817,100,797,87,770,85,-47,-15
高雄市六龜區興龍里,673,72,660,68,641,64,-32,-8
高雄市六龜區中興里,1159,110,1129,112,1111,109,-48,-1
高雄市六龜區寶來里,712,74,687,75,654,70,-58,-4
高雄市六龜區文武里,1168,124,1119,118,1104,124,-64,0
