cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
臺北市北投區榮光里,5250,1392,5176,1369,5093,1366,-157,-26
臺北市北投區榮華里,5284,870,5181,872,4973,862,-311,-8
臺北市北投區裕民里,5620,894,5471,872,5351,847,-269,-47
臺北市北投區振華里,5332,965,5176,930,4978,928,-354,-37
臺北市北投區永和里,6661,1174,6526,1155,6395,1147,-266,-27
臺北市北投區永欣里,5696,1188,5660,1224,5566,1221,-130,33
臺北市北投區永明里,3528,888,3469,885,3377,826,-151,-62
臺北市北投區東華里,3211,639,3170,639,3116,676,-95,37
臺北市北投區吉利里,5025,1341,4922,1320,4760,1271,-265,-70
臺北市北投區吉慶里,3698,919,3572,886,3528,895,-170,-24
臺北市北投區尊賢里,3365,799,3274,793,3213,789,-152,-10
臺北市北投區立賢里,3940,939,3904,953,3821,914,-119,-25
臺北市北投區立農里,6737,1455,6597,1450,6414,1440,-323,-15
臺北市北投區八仙里,4159,582,4065,568,3899,513,-260,-69
臺北市北投區洲美里,1427,299,1656,374,1677,371,250,72
臺北市北投區奇岩里,7605,1002,7722,1044,7674,1070,69,68
臺北市北投區清江里,7018,789,6938,760,6919,716,-99,-73
臺北市北投區中央里,6298,975,6119,904,5883,826,-415,-149
臺北市北投區長安里,4663,691,4612,630,4492,567,-171,-124
臺北市北投區大同里,4384,617,4203,605,3906,523,-478,-94
臺北市北投區溫泉里,4891,647,4735,603,4544,557,-347,-90
臺北市北投區林泉里,2250,303,2212,267,2137,244,-113,-59
臺北市北投區中心里,4806,582,4708,548,4579,487,-227,-95
臺北市北投區中庸里,3130,448,3028,416,2917,382,-213,-66
臺北市北投區開明里,4905,586,4815,583,4682,555,-223,-31
臺北市北投區中和里,3534,535,3491,520,3374,460,-160,-75
臺北市北投區智仁里,4491,766,4401,734,4295,703,-196,-63
臺北市北投區秀山里,2350,322,2277,301,2228,283,-122,-39
臺北市北投區文化里,3078,661,2999,580,2906,547,-172,-114
臺北市北投區豐年里,3331,681,3235,633,3194,617,-137,-64
臺北市北投區稻香里,4108,518,4014,457,3897,406,-211,-112
臺北市北投區桃源里,4678,590,4569,537,4436,477,-242,-113
臺北市北投區一德里,5645,1007,5555,928,5340,852,-305,-155
臺北市北投區關渡里,8301,1340,8112,1312,7830,1238,-471,-102
臺北市北投區泉源里,1785,176,1752,164,1693,148,-92,-28
臺北市北投區湖山里,1134,109,1105,107,1069,104,-65,-5
臺北市北投區大屯里,878,125,885,122,870,136,-8,11
臺北市北投區湖田里,713,67,677,62,636,61,-77,-6
