cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
桃園市平鎮區南勢里,4905,966,4833,923,4777,909,-128,-57
桃園市平鎮區莊敬里,3645,629,3605,586,3631,588,-14,-41
桃園市平鎮區山峰里,1836,317,1821,301,1783,305,-53,-12
桃園市平鎮區湧光里,4325,802,4233,767,4118,729,-207,-73
桃園市平鎮區龍恩里,2266,350,2204,338,2193,317,-73,-33
桃園市平鎮區東社里,2744,412,2681,384,2634,381,-110,-31
桃園市平鎮區龍興里,2102,415,2087,409,2044,364,-58,-51
桃園市平鎮區貿易里,1718,441,1713,414,1699,385,-19,-56
桃園市平鎮區忠貞里,980,234,1052,246,1095,242,115,8
桃園市平鎮區中正里,1455,326,1456,306,1437,281,-18,-45
桃園市平鎮區建安里,3502,560,3453,529,3399,500,-103,-60
桃園市平鎮區東勢里,4546,712,4458,646,4377,619,-169,-93
桃園市平鎮區東安里,2416,377,2372,355,2297,347,-119,-30
桃園市平鎮區新安里,3766,670,3700,678,3670,665,-96,-5
桃園市平鎮區鎮興里,2431,373,2405,383,2420,376,-11,3
桃園市平鎮區義興里,5486,1099,5630,1333,5647,1423,161,324
桃園市平鎮區湧豐里,1439,266,1407,258,1377,263,-62,-3
桃園市平鎮區湧安里,3825,853,3811,864,3804,825,-21,-28
桃園市平鎮區廣達里,3163,568,3081,571,3009,567,-154,-1
桃園市平鎮區福林里,2724,481,2760,482,2788,467,64,-14
桃園市平鎮區金星里,5600,1414,5800,1488,5894,1518,294,104
桃園市平鎮區廣仁里,3550,565,3463,566,3339,500,-211,-65
桃園市平鎮區新貴里,2431,425,2394,399,2336,401,-95,-24
桃園市平鎮區北富里,3202,512,3130,505,3101,517,-101,5
桃園市平鎮區新榮里,4148,691,4140,714,4032,723,-116,32
桃園市平鎮區華安里,3681,676,3679,656,3635,624,-46,-52
桃園市平鎮區金陵里,2331,563,2316,560,2302,565,-29,2
桃園市平鎮區北安里,1172,237,1154,250,1123,239,-49,2
桃園市平鎮區北華里,3136,654,3119,654,3070,640,-66,-14
桃園市平鎮區復興里,4366,1134,4283,1091,4170,1056,-196,-78
桃園市平鎮區平興里,5077,1092,5062,1052,5033,1012,-44,-80
桃園市平鎮區新英里,3382,583,3374,557,3406,589,24,6
桃園市平鎮區平安里,4130,880,4300,944,4259,931,129,51
桃園市平鎮區平南里,5729,1286,5682,1293,5729,1232,0,-54
桃園市新屋區新屋里,2234,447,2223,443,2196,410,-38,-37
桃園市新屋區新生里,3346,681,3283,672,3235,660,-111,-21
桃園市新屋區後湖里,1211,216,1230,228,1196,233,-15,17
桃園市新屋區清華里,3252,553,3236,532,3230,523,-22,-30
桃園市新屋區頭洲里,3411,653,3491,663,3643,682,232,29
桃園市新屋區埔頂里,2025,326,1965,310,1951,318,-74,-8
桃園市新屋區九斗里,1860,240,1819,241,1777,245,-83,5
桃園市新屋區社子里,994,139,970,136,936,116,-58,-23
桃園市新屋區東明里,1124,160,1134,170,1129,185,5,25
桃園市新屋區石磊里,1548,284,1594,299,1592,289,44,5
桃園市新屋區下埔里,544,48,527,46,523,40,-21,-8
桃園市新屋區下田里,1302,161,1260,146,1258,143,-44,-18
桃園市新屋區石牌里,688,74,647,64,637,58,-51,-16
桃園市新屋區赤欄里,1031,140,1024,119,986,113,-45,-27
桃園市新屋區永興里,743,81,749,82,751,75,8,-6
桃園市新屋區永安里,1708,165,1666,159,1628,154,-80,-11
桃園市新屋區笨港里,740,84,723,80,690,75,-50,-9
桃園市新屋區深圳里,435,55,410,52,415,53,-20,-2
桃園市新屋區蚵間里,714,100,702,93,681,90,-33,-10
桃園市新屋區槺榔里,829,93,806,85,800,89,-29,-4
桃園市新屋區後庄里,811,94,787,94,766,93,-45,-1
桃園市新屋區大坡里,949,117,955,121,924,109,-25,-8
桃園市新屋區望間里,964,121,928,119,903,113,-61,-8
桃園市觀音區觀音里,2188,373,2161,352,2177,335,-11,-38
桃園市觀音區白玉里,726,100,683,90,631,84,-95,-16
桃園市觀音區廣興里,1074,154,1043,141,1015,127,-59,-27
桃園市觀音區大潭里,1461,176,1503,181,1520,194,59,18
桃園市觀音區武威里,685,110,679,113,685,115,0,5
桃園市觀音區保生里,1701,268,1708,262,1688,267,-13,-1
桃園市觀音區三和里,646,69,626,70,630,70,-16,1
桃園市觀音區新興里,552,68,542,55,539,50,-13,-18
桃園市觀音區坑尾里,1326,162,1362,186,1452,212,126,50
桃園市觀音區金湖里,2217,336,2159,326,2114,314,-103,-22
桃園市觀音區藍埔里,2080,292,2071,302,2094,310,14,18
桃園市觀音區大同里,2706,510,2656,481,2647,476,-59,-34
桃園市觀音區大堀里,1234,192,1203,185,1164,183,-70,-9
桃園市觀音區崙坪里,3960,634,3922,614,3826,562,-134,-72
桃園市觀音區富源里,3280,555,3229,532,3299,556,19,1
桃園市觀音區上大里,2020,245,2044,255,2013,237,-7,-8
桃園市觀音區新坡里,2368,423,2346,419,2333,444,-35,21
桃園市觀音區廣福里,2068,302,2040,310,2011,312,-57,10
桃園市觀音區塔腳里,847,139,845,136,811,130,-36,-9
桃園市觀音區保障里,1653,310,1629,294,1614,291,-39,-19
桃園市觀音區草漯里,1815,390,2055,452,2481,586,666,196
桃園市觀音區樹林里,3445,682,3657,728,3840,701,395,19
桃園市觀音區富林里,1635,334,1624,311,1593,299,-42,-35
桃園市觀音區草新里,5217,1161,5275,1131,5307,1069,90,-92
桃園市復興區三民里,1559,274,1560,291,1551,280,-8,6
桃園市復興區澤仁里,1110,207,1104,214,1091,214,-19,7
桃園市復興區義盛里,636,139,642,131,650,142,14,3
桃園市復興區霞雲里,510,87,524,86,537,91,27,4
桃園市復興區長興里,554,112,545,113,526,107,-28,-5
桃園市復興區三光里,598,124,628,140,603,119,5,-5
桃園市復興區奎輝里,660,169,641,178,632,178,-28,9
桃園市復興區華陵里,989,206,993,196,1001,199,12,-7
桃園市復興區羅浮里,838,175,843,169,861,172,23,-3
桃園市復興區高義里,673,151,665,147,661,167,-12,16
