cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
新北市新莊區自強里,2000,263,1964,260,1892,242,-108,-21
新北市新莊區丹鳳里,7022,1211,7075,1217,6981,1225,-41,14
新北市新莊區光明里,3815,783,3850,806,3810,791,-5,8
新北市新莊區自立里,4241,628,4158,591,4037,584,-204,-44
新北市新莊區合鳳里,3557,561,3503,550,3476,553,-81,-8
新北市新莊區幸福里,3302,470,3231,465,3159,452,-143,-18
新北市新莊區雙鳳里,8712,1887,8842,1862,9012,1850,300,-37
新北市新莊區自信里,1915,275,1888,278,1840,244,-75,-31
新北市新莊區龍鳳里,7523,1627,7769,1705,8007,1765,484,138
新北市新莊區中華里,2315,345,2312,329,2270,294,-45,-51
新北市新莊區中隆里,3829,721,3924,748,3957,769,128,48
新北市新莊區中原里,9203,1359,9777,1529,10227,1720,1024,361
新北市新莊區中信里,6897,1436,6804,1469,6715,1423,-182,-13
新北市新莊區四維里,3733,487,3678,504,3573,494,-160,7
新北市新莊區建福里,1964,235,1906,221,1845,219,-119,-16
新北市新莊區中宏里,2960,381,2897,349,2839,351,-121,-30
新北市新莊區中全里,2877,407,2760,386,2686,364,-191,-43
新北市新莊區立泰里,3748,560,3713,578,3697,593,-51,33
新北市新莊區全泰里,3733,589,3682,587,3503,540,-230,-49
新北市新莊區仁義里,2876,367,2809,331,2746,339,-130,-28
新北市新莊區立基里,4865,677,4778,687,4588,648,-277,-29
新北市新莊區昌明里,2954,436,2893,432,2808,428,-146,-8
新北市新莊區昌平里,5686,1084,5991,1247,6297,1388,611,304
新北市新莊區文聖里,2474,406,2401,389,2352,378,-122,-28
新北市新莊區萬安里,2932,398,2850,424,2768,417,-164,19
新北市新莊區龍安里,1873,280,1817,256,1751,245,-122,-35
新北市新莊區福營里,1974,193,1946,194,1922,177,-52,-16
新北市新莊區後德里,2467,279,2436,299,2386,292,-81,13
新北市新莊區建安里,5537,667,5517,663,5412,647,-125,-20
新北市新莊區成德里,4009,673,3977,622,3945,631,-64,-42
新北市新莊區福興里,4859,658,4820,625,4817,637,-42,-21
新北市新莊區昌信里,3109,511,3102,492,3072,507,-37,-4
新北市新莊區昌隆里,3673,525,3583,471,3573,448,-100,-77
新北市新莊區中平里,7207,1472,7260,1468,7442,1560,235,88
新北市新莊區立廷里,8981,1910,9189,2000,9401,2120,420,210
新北市新莊區泰豐里,1944,291,1938,269,1923,278,-21,-13
新北市新莊區富民里,3157,371,3135,385,3069,368,-88,-3
新北市新莊區龍福里,1853,202,1844,214,1811,205,-42,3
新北市新莊區祥鳳里,1908,344,1903,322,1876,308,-32,-36
新北市新莊區民全里,3067,435,3024,434,2977,448,-90,13
新北市新莊區民有里,3316,443,3274,436,3227,428,-89,-15
新北市新莊區光正里,3625,781,3571,778,3513,722,-112,-59
新北市新莊區光和里,2293,405,2246,402,2178,376,-115,-29
新北市新店區國豐里,2334,252,2236,233,2143,237,-191,-15
新北市新店區明德里,2874,260,2885,279,2793,274,-81,14
新北市新店區大豐里,2763,309,2671,314,2557,306,-206,-3
新北市新店區大同里,2865,264,2758,277,2662,249,-203,-15
新北市新店區江陵里,4120,377,4055,386,3913,382,-207,5
新北市新店區寶興里,3934,398,3939,424,3876,410,-58,12
新北市新店區寶安里,3945,341,3881,341,3762,332,-183,-9
新北市新店區信義里,4986,274,4970,298,4909,284,-77,10
新北市新店區忠孝里,2028,186,2016,183,2000,165,-28,-21
新北市新店區大鵬里,1976,156,1942,154,1917,135,-59,-21
新北市新店區太平里,2407,218,2388,229,2304,222,-103,4
新北市新店區頂城里,1289,123,1253,120,1228,115,-61,-8
新北市新店區下城里,2469,326,2430,313,2407,320,-62,-6
新北市新店區柴埕里,7096,976,7116,1013,7078,949,-18,-27
新北市新店區永安里,4060,484,4021,495,3928,475,-132,-9
新北市新店區公崙里,9532,1455,9834,1545,10024,1621,492,166
新北市新店區德安里,4906,608,4804,572,4725,562,-181,-46
新北市新店區雙城里,4403,533,4292,505,4228,486,-175,-47
新北市新店區日興里,4550,453,4500,466,4424,436,-126,-17
新北市新店區玫瑰里,4686,504,4620,483,4519,466,-167,-38
新北市新店區塗潭里,740,76,728,82,720,70,-20,-6
新北市新店區美潭里,4010,428,3968,431,3889,404,-121,-24
新北市新店區員潭里,3942,481,3945,462,3936,454,-6,-27
新北市新店區雙坑里,580,72,561,64,546,56,-34,-16
新北市新店區粗坑里,2330,231,2282,221,2230,222,-100,-9
新北市新店區屈尺里,1676,164,1660,154,1649,140,-27,-24
新北市新店區龜山里,1253,92,1240,92,1251,90,-2,-2
新北市新店區廣興里,976,75,951,83,942,81,-34,6
新北市新店區直潭里,966,90,951,76,929,68,-37,-22
新北市新店區青潭里,4253,472,4186,468,4084,455,-169,-17
新北市新店區新店里,1289,138,1276,128,1268,134,-21,-4
新北市新店區張南里,1527,159,1572,178,1642,173,115,14
新北市新店區國校里,1977,228,1958,205,1928,185,-49,-43
新北市新店區文中里,1278,151,1275,161,1275,143,-3,-8
新北市新店區廣明里,595,55,589,53,582,59,-13,4
新北市新店區文明里,1792,170,1769,170,1723,156,-69,-14
新北市新店區中興里,3730,444,3630,422,3574,404,-156,-40
新北市新店區新生里,4212,423,4132,422,4022,409,-190,-14
新北市新店區新德里,1935,222,1946,234,1899,231,-36,9
新北市新店區張北里,6553,943,6488,928,6430,923,-123,-20
新北市新店區五峯里,5604,630,5603,648,5528,667,-76,37
新北市新店區新安里,4778,415,4633,377,4542,347,-236,-68
新北市新店區忠誠里,1711,222,1707,214,1678,222,-33,0
新北市新店區中正里,4339,509,4281,522,4206,505,-133,-4
新北市新店區中華里,3055,411,3059,422,2978,387,-77,-24
新北市新店區仁愛里,1437,164,1427,164,1379,170,-58,6
新北市新店區百忍里,2725,371,2668,364,2546,358,-179,-13
新北市新店區百和里,2347,300,2317,282,2240,260,-107,-40
新北市新店區福德里,2912,282,2848,268,2746,258,-166,-24
新北市新店區百福里,2579,316,2596,357,2533,361,-46,45
新北市新店區福民里,2914,330,2927,326,2841,309,-73,-21
新北市新店區中山里,3364,406,3354,376,3350,350,-14,-56
新北市新店區和平里,702,85,684,79,999,136,297,51
新北市新店區中央里,4150,456,4173,461,4098,440,-52,-16
新北市新店區明城里,2675,295,2649,295,2613,282,-62,-13
新北市新店區安和里,5964,874,6044,878,6091,886,127,12
新北市新店區吉祥里,3592,401,3525,389,3482,372,-110,-29
新北市新店區寶福里,5425,746,5387,735,5331,707,-94,-39
新北市新店區小城里,2857,364,2782,347,2668,321,-189,-43
新北市新店區香坡里,8536,914,8640,902,8673,870,137,-44
新北市新店區建國里,2234,228,2162,232,2129,213,-105,-15
新北市新店區復興里,2527,258,2474,253,2386,239,-141,-19
新北市新店區美城里,2095,208,2056,205,2020,196,-75,-12
新北市新店區安昌里,4342,567,4350,542,4332,522,-10,-45
新北市新店區長春里,1914,196,1889,200,1858,199,-56,3
新北市新店區新和里,3324,388,3272,378,3203,370,-121,-18
新北市新店區永平里,4510,644,4435,643,4359,608,-151,-36
新北市新店區達觀里,3090,304,3128,312,3091,323,1,19
新北市新店區華城里,2108,185,2127,192,2088,179,-20,-6
新北市樹林區三多里,3347,465,3267,429,3192,409,-155,-56
新北市樹林區三福里,3066,515,3029,506,2961,499,-105,-16
新北市樹林區三興里,3846,589,3773,564,3687,531,-159,-58
新北市樹林區圳安里,3127,328,3128,340,3094,331,-33,3
新北市樹林區保安里,4917,683,4823,656,4645,605,-272,-78
新北市樹林區潭底里,3754,491,3757,486,3779,474,25,-17
新北市樹林區󿾵寮里,4176,535,4087,517,4006,505,-170,-30
新北市樹林區樹德里,2745,365,2712,341,2636,341,-109,-24
新北市樹林區樹西里,3813,625,3743,623,3669,581,-144,-44
新北市樹林區樹南里,3373,393,3311,388,3240,405,-133,12
新北市樹林區樹人里,2601,436,2586,430,2522,401,-79,-35
新北市樹林區坡內里,1351,182,1326,178,1309,168,-42,-14
新北市樹林區樹東里,854,97,878,114,856,107,2,10
新北市樹林區大同里,2957,396,2924,403,2881,403,-76,7
新北市樹林區和平里,2959,454,2876,448,2824,438,-135,-16
新北市樹林區彭厝里,4151,586,4064,559,4007,524,-144,-62
新北市樹林區彭福里,4182,635,4164,612,4134,598,-48,-37
新北市樹林區東山里,2527,302,2509,306,2461,287,-66,-15
新北市樹林區東陽里,4771,694,4727,658,4693,654,-78,-40
新北市樹林區東昇里,3901,553,3991,598,3946,578,45,25
新北市樹林區樂山里,1431,215,1521,218,1521,226,90,11
新北市樹林區東園里,1334,193,1312,177,1298,160,-36,-33
新北市樹林區西園里,1435,189,1412,186,1371,191,-64,2
新北市樹林區南園里,10872,3051,11026,3011,11076,2961,204,-90
新北市樹林區北園里,1794,220,1766,209,1745,208,-49,-12
新北市樹林區柑園里,6995,1752,7037,1722,7055,1694,60,-58
新北市樹林區樹北里,680,69,659,62,648,61,-32,-8
新北市樹林區圳福里,3500,567,3451,581,3351,565,-149,-2
新北市樹林區樹興里,2919,447,2835,450,2785,414,-134,-33
新北市樹林區樹福里,2761,386,2740,381,2688,373,-73,-13
新北市樹林區光興里,3368,423,3321,430,3282,416,-86,-7
新北市樹林區金寮里,3435,520,3503,519,3483,517,48,-3
新北市樹林區彭興里,4838,673,4764,667,4652,635,-186,-38
新北市樹林區文林里,4128,692,4039,636,3970,598,-158,-94
新北市樹林區山佳里,4657,678,4617,665,4559,634,-98,-44
新北市樹林區中山里,4129,685,4109,672,4052,634,-77,-51
新北市樹林區育英里,2409,328,2403,339,2374,343,-35,15
新北市樹林區中華里,2881,383,2864,377,2821,359,-60,-24
新北市樹林區太順里,2218,324,2198,331,2166,323,-52,-1
新北市樹林區圳民里,2379,268,2377,261,2325,251,-54,-17
新北市樹林區圳生里,1339,110,1307,114,1275,116,-64,6
新北市樹林區三龍里,1672,197,1632,182,1653,182,-19,-15
新北市鶯歌區東鶯里,824,132,812,126,800,110,-24,-22
新北市鶯歌區西鶯里,1697,207,1691,206,1649,202,-48,-5
新北市鶯歌區南鶯里,4501,620,4433,615,4387,572,-114,-48
新北市鶯歌區北鶯里,3388,577,3344,542,3321,511,-67,-66
新北市鶯歌區中鶯里,797,133,808,120,784,109,-13,-24
新北市鶯歌區建德里,450,81,449,79,440,68,-10,-13
新北市鶯歌區同慶里,1286,249,1233,245,1196,234,-90,-15
新北市鶯歌區永昌里,6832,1113,6785,1089,6639,1024,-193,-89
新北市鶯歌區南靖里,2766,433,2670,408,2630,405,-136,-28
新北市鶯歌區尖山里,6420,970,6668,1027,6912,1099,492,129
新北市鶯歌區二橋里,6530,1043,6493,994,6520,978,-10,-65
新北市鶯歌區二甲里,750,114,722,96,698,89,-52,-25
新北市鶯歌區東湖里,198,23,200,25,197,15,-1,-8
新北市鶯歌區大湖里,4063,460,3973,455,3928,438,-135,-22
新北市鶯歌區鳳鳴里,3746,543,4143,613,4409,674,663,131
新北市鶯歌區鳳福里,2997,280,3070,315,3133,327,136,47
新北市鶯歌區永吉里,3845,626,3855,654,3779,648,-66,22
新北市鶯歌區中湖里,4637,594,4578,571,4487,557,-150,-37
新北市鶯歌區鳳祥里,3655,515,3523,487,3402,468,-253,-47
新北市鶯歌區建國里,5678,962,5711,1000,5703,1003,25,41
新北市三峽區三峽里,213,30,213,38,207,40,-6,10
新北市三峽區秀川里,483,80,477,75,473,76,-10,-4
新北市三峽區八張里,3189,527,3190,508,3149,505,-40,-22
新北市三峽區中埔里,2541,439,2596,454,2773,506,232,67
新北市三峽區弘道里,893,116,877,119,871,111,-22,-5
新北市三峽區永舘里,5887,968,5799,950,5671,885,-216,-83
新北市三峽區礁溪里,4731,667,4824,678,4791,664,60,-3
新北市三峽區鳶山里,7967,1326,7934,1341,7824,1294,-143,-32
新北市三峽區龍埔里,7566,1485,7581,1445,7650,1480,84,-5
新北市三峽區大埔里,3246,433,3214,431,3202,431,-44,-2
新北市三峽區嘉添里,1678,169,1617,178,1615,158,-63,-11
新北市三峽區添福里,911,97,878,94,869,85,-42,-12
新北市三峽區金圳里,416,40,392,36,371,41,-45,1
新北市三峽區五寮里,648,63,622,56,611,51,-37,-12
新北市三峽區插角里,454,43,437,39,432,37,-22,-6
新北市三峽區有木里,521,48,490,42,472,37,-49,-11
新北市三峽區溪北里,1818,233,1779,213,1780,177,-38,-56
新北市三峽區溪南里,1190,127,1191,120,1170,120,-20,-7
新北市三峽區溪東里,2485,307,2465,289,2406,280,-79,-27
新北市三峽區成福里,755,79,744,72,717,69,-38,-10
新北市三峽區安坑里,1067,117,1050,109,1025,92,-42,-25
新北市三峽區竹崙里,1508,146,1461,140,1442,136,-66,-10
新北市三峽區介壽里,5629,734,5642,720,5565,699,-64,-35
新北市三峽區安溪里,6324,748,6264,741,6191,700,-133,-48
新北市三峽區中正里,4255,574,4280,573,4206,535,-49,-39
新北市三峽區二鬮里,2944,355,2908,340,2873,333,-71,-22
新北市三峽區龍學里,11035,3378,11239,3365,11275,3343,240,-35
新北市三峽區龍恩里,5154,1388,5279,1405,5369,1348,215,-40
新北市淡水區中和里,430,49,438,40,430,41,0,-8
新北市淡水區屯山里,843,83,813,79,791,71,-52,-12
新北市淡水區賢孝里,1211,125,1193,117,1185,101,-26,-24
新北市淡水區興仁里,1214,90,1185,96,1160,94,-54,4
新北市淡水區蕃薯里,824,84,803,74,807,64,-17,-20
新北市淡水區義山里,2113,204,2019,191,1987,196,-126,-8
新北市淡水區忠山里,645,62,636,69,616,64,-29,2
新北市淡水區崁頂里,11880,2388,13588,2681,15085,2957,3205,569
新北市淡水區埤島里,1301,215,1293,209,1343,232,42,17
新北市淡水區新興里,5875,906,5913,897,5853,882,-22,-24
新北市淡水區水碓里,4503,615,4506,595,4431,574,-72,-41
新北市淡水區北投里,7704,1961,7882,1934,8083,1920,379,-41
新北市淡水區水源里,1655,183,1624,176,1583,162,-72,-21
新北市淡水區忠寮里,848,95,838,93,822,100,-26,5
新北市淡水區樹興里,1069,97,1062,94,1046,86,-23,-11
新北市淡水區坪頂里,1021,75,1002,66,990,61,-31,-14
新北市淡水區福德里,5259,543,5338,539,5329,555,70,12
新北市淡水區竹圍里,4784,453,4695,447,4668,441,-116,-12
新北市淡水區民生里,5435,616,5411,618,5339,590,-96,-26
新北市淡水區八勢里,4418,462,4620,509,4782,499,364,37
新北市淡水區竿蓁里,7883,948,8072,944,8139,926,256,-22
新北市淡水區鄧公里,4870,602,4838,595,4810,576,-60,-26
新北市淡水區中興里,2941,349,2962,357,2898,328,-43,-21
新北市淡水區長庚里,1056,85,1040,78,999,73,-57,-12
新北市淡水區清文里,899,71,877,83,844,89,-55,18
新北市淡水區草東里,566,57,545,53,518,52,-48,-5
新北市淡水區協元里,1163,132,1104,124,1070,122,-93,-10
新北市淡水區永吉里,694,89,669,82,642,74,-52,-15
新北市淡水區民安里,505,76,496,70,473,68,-32,-8
新北市淡水區新生里,336,24,334,28,323,23,-13,-1
新北市淡水區文化里,1351,203,1328,176,1304,176,-47,-27
新北市淡水區油車里,4196,438,4144,457,4105,456,-91,18
新北市淡水區沙崙里,3394,390,3499,398,3519,403,125,13
新北市淡水區新義里,3284,441,3216,438,3140,430,-144,-11
新北市淡水區新春里,6914,1109,7085,1096,7208,1126,294,17
新北市淡水區新民里,3776,430,3762,428,3660,430,-116,0
新北市淡水區正德里,3754,534,3757,524,3727,534,-27,0
新北市淡水區北新里,2283,302,2276,299,2259,301,-24,-1
新北市淡水區民權里,3408,360,3504,344,3531,337,123,-23
新北市淡水區幸福里,3030,418,2951,404,2884,391,-146,-27
新北市淡水區學府里,3699,470,3648,448,3624,439,-75,-31
新北市淡水區大庄里,6256,688,6954,798,7533,925,1277,237
新北市汐止區義民里,997,97,972,90,953,88,-44,-9
新北市汐止區禮門里,757,101,768,97,786,94,29,-7
新北市汐止區智慧里,3695,415,3730,414,3687,435,-8,20
新北市汐止區信望里,231,14,234,14,231,19,0,5
新北市汐止區橋東里,2296,386,2441,405,2539,425,243,39
新北市汐止區秀峰里,4201,637,4197,647,4201,617,0,-20
新北市汐止區新昌里,4203,627,4090,610,4025,634,-178,7
新北市汐止區復興里,5527,729,5506,744,5470,751,-57,22
新北市汐止區茄苳里,3669,577,3655,569,3595,565,-74,-12
新北市汐止區長安里,1230,127,1196,132,1196,132,-34,5
新北市汐止區保安里,1285,139,1238,136,1234,132,-51,-7
新北市汐止區保長里,3589,527,3713,573,3711,575,122,48
新北市汐止區鄉長里,1838,192,1828,181,1780,167,-58,-25
新北市汐止區江北里,4868,527,4810,530,4760,547,-108,20
新北市汐止區拱北里,4053,445,4039,432,3998,424,-55,-21
新北市汐止區烘內里,1193,83,1184,77,1160,84,-33,1
新北市汐止區八連里,756,69,757,63,738,58,-18,-11
新北市汐止區樟樹里,1653,142,1629,142,1614,145,-39,3
新北市汐止區北峰里,3613,381,3637,372,3749,410,136,29
新北市汐止區北山里,4415,323,4424,341,4445,317,30,-6
新北市汐止區白雲里,3412,446,3382,442,3390,424,-22,-22
新北市汐止區橫科里,3516,306,3482,322,3416,334,-100,28
新北市汐止區東山里,466,54,458,52,446,48,-20,-6
新北市汐止區福山里,2696,240,2697,243,2654,232,-42,-8
新北市汐止區宜興里,2141,203,2111,207,2086,210,-55,7
新北市汐止區中興里,6298,449,6326,473,6296,492,-2,43
新北市汐止區湖光里,4702,416,4754,414,4834,413,132,-3
新北市汐止區仁德里,1308,116,1314,118,1331,117,23,1
新北市汐止區厚德里,6033,634,6079,615,6064,580,31,-54
新北市汐止區忠孝里,6598,608,6621,601,6553,576,-45,-32
新北市汐止區自強里,4391,645,4483,712,4544,734,153,89
新北市汐止區文化里,3489,482,3578,528,3633,523,144,41
新北市汐止區金龍里,4116,401,4153,395,4198,389,82,-12
新北市汐止區福德里,2608,213,2620,232,2578,224,-30,11
新北市汐止區興福里,2568,175,2574,173,2522,162,-46,-13
新北市汐止區康福里,4239,350,4230,321,4265,318,26,-32
新北市汐止區忠山里,2588,168,2511,169,2427,155,-161,-13
新北市汐止區環河里,943,72,923,71,919,78,-24,6
新北市汐止區東勢里,3188,315,3324,335,3450,350,262,35
新北市汐止區山光里,2240,218,2294,229,2308,233,68,15
新北市汐止區大同里,2226,270,2234,261,2210,250,-16,-20
新北市汐止區崇德里,4003,627,3982,622,3938,602,-65,-25
新北市汐止區湖興里,5013,436,5056,451,5055,450,42,14
新北市汐止區長青里,656,59,615,52,586,51,-70,-8
新北市汐止區福安里,4686,1069,5082,1138,5231,1145,545,76
新北市汐止區秀山里,3517,563,3529,543,3495,536,-22,-27
新北市汐止區建成里,4193,643,4157,578,4092,538,-101,-105
新北市汐止區城中里,3591,455,3642,435,3631,431,40,-24
新北市汐止區湖蓮里,2009,211,2050,212,2047,191,38,-20
新北市汐止區保新里,2360,205,2348,215,2348,196,-12,-9
新北市瑞芳區龍潭里,585,60,566,58,557,55,-28,-5
新北市瑞芳區龍興里,1581,222,1552,222,1521,220,-60,-2
新北市瑞芳區龍鎮里,992,89,965,80,949,71,-43,-18
新北市瑞芳區龍川里,1374,195,1372,185,1326,167,-48,-28
新北市瑞芳區龍山里,1142,86,1117,90,1077,90,-65,4
新北市瑞芳區龍安里,508,48,498,44,487,51,-21,3
新北市瑞芳區爪峯里,2999,403,2950,391,2925,362,-74,-41
新北市瑞芳區柑坪里,899,96,886,98,875,90,-24,-6
新北市瑞芳區東和里,1318,183,1298,168,1278,163,-40,-20
新北市瑞芳區上天里,1075,106,1051,122,1023,105,-52,-1
新北市瑞芳區吉慶里,1479,118,1438,107,1417,110,-62,-8
新北市瑞芳區吉安里,2555,289,2494,264,2465,270,-90,-19
新北市瑞芳區傑魚里,1653,210,1622,196,1587,190,-66,-20
新北市瑞芳區猴硐里,354,24,363,31,348,26,-6,2
新北市瑞芳區光復里,197,15,178,16,165,14,-32,-1
新北市瑞芳區弓橋里,221,10,211,10,201,8,-20,-2
新北市瑞芳區碩仁里,113,6,107,2,103,1,-10,-5
新北市瑞芳區基山里,315,26,306,26,295,20,-20,-6
新北市瑞芳區永慶里,321,27,304,25,290,26,-31,-1
新北市瑞芳區崇文里,231,13,217,10,204,7,-27,-6
新北市瑞芳區福住里,123,11,123,9,117,9,-6,-2
新北市瑞芳區頌德里,246,19,245,22,229,18,-17,-1
新北市瑞芳區新山里,264,12,252,14,241,14,-23,2
新北市瑞芳區瓜山里,130,8,124,7,115,4,-15,-4
新北市瑞芳區銅山里,120,8,118,8,115,4,-5,-4
新北市瑞芳區石山里,217,14,211,19,206,15,-11,1
新北市瑞芳區濓新里,219,19,217,23,211,18,-8,-1
新北市瑞芳區濓洞里,329,27,331,27,334,25,5,-2
新北市瑞芳區海濱里,1067,66,1047,62,1038,62,-29,-4
新北市瑞芳區瑞濱里,1670,174,1644,183,1601,166,-69,-8
新北市瑞芳區深澳里,1088,88,1089,101,1069,98,-19,10
新北市瑞芳區南雅里,226,17,216,15,209,8,-17,-9
新北市瑞芳區鼻頭里,732,53,713,53,711,49,-21,-4
新北市瑞芳區新峰里,2770,390,2760,388,2755,387,-15,-3
新北市土城區埤塘里,4379,404,4437,407,4414,392,35,-12
新北市土城區土城里,1562,241,1547,238,1539,247,-23,6
新北市土城區員林里,4840,659,5177,728,5518,805,678,146
新北市土城區員仁里,4428,614,4334,605,4260,601,-168,-13
新北市土城區長風里,1562,177,1554,170,1580,167,18,-10
新北市土城區日新里,3641,476,3571,485,3445,495,-196,19
新北市土城區日和里,4601,690,4737,733,5017,810,416,120
新北市土城區貨饒里,3527,467,3519,485,3469,502,-58,35
新北市土城區柑林里,2808,494,2790,502,2989,520,181,26
新北市土城區埤林里,6984,995,6861,992,6727,945,-257,-50
新北市土城區瑞興里,2375,281,2315,282,2236,285,-139,4
新北市土城區清水里,6648,854,6503,814,6424,790,-224,-64
新北市土城區清和里,5061,610,4938,587,4828,571,-233,-39
新北市土城區永豐里,3507,517,3445,511,3402,495,-105,-22
新北市土城區清化里,1271,143,1249,130,1229,129,-42,-14
新北市土城區清溪里,5508,678,5383,689,5264,682,-244,4
新北市土城區峯廷里,5973,783,5918,822,5769,787,-204,4
新北市土城區平和里,5705,735,5625,734,5519,750,-186,15
新北市土城區廷寮里,3982,527,3909,491,3870,466,-112,-61
新北市土城區大安里,3802,559,3800,557,3734,538,-68,-21
新北市土城區永寧里,6502,1047,6492,1069,6475,1074,-27,27
新北市土城區沛陂里,3709,510,3699,508,3732,507,23,-3
新北市土城區頂埔里,4020,520,3989,476,3920,462,-100,-58
新北市土城區頂福里,4134,596,4081,595,4060,568,-74,-28
新北市土城區頂新里,2262,469,2252,462,2259,445,-3,-24
新北市土城區祖田里,1341,163,1306,151,1295,161,-46,-2
新北市土城區樂利里,4199,459,4069,455,3964,443,-235,-16
新北市土城區廣福里,4703,662,4620,626,4514,657,-189,-5
新北市土城區學府里,2850,426,2814,427,2751,443,-99,17
新北市土城區延壽里,3528,467,3481,467,3398,473,-130,6
新北市土城區安和里,4046,522,3967,509,3892,515,-154,-7
新北市土城區青雲里,2317,337,2307,320,2322,339,5,2
新北市土城區員福里,4397,540,4314,529,4203,531,-194,-9
新北市土城區延吉里,3441,440,3348,443,3293,428,-148,-12
新北市土城區復興里,3680,458,3584,450,3458,444,-222,-14
新北市土城區裕生里,4375,585,4311,586,4196,555,-179,-30
新北市土城區員信里,3564,444,3481,445,3365,454,-199,10
新北市土城區永富里,4309,543,4424,561,4444,537,135,-6
新北市土城區學成里,2633,381,2599,375,2548,364,-85,-17
新北市土城區延和里,5186,773,5241,782,5242,801,56,28
新北市土城區中正里,2655,395,2624,409,2562,416,-93,21
新北市土城區學士里,3954,616,3916,603,3865,566,-89,-50
新北市土城區明德里,4798,639,4828,645,4729,603,-69,-36
新北市土城區廣興里,2807,418,2792,437,2766,437,-41,19
新北市土城區青山里,2333,397,2274,390,2197,380,-136,-17
新北市土城區金城里,5081,670,5026,641,4944,616,-137,-54
新北市土城區延祿里,3397,425,3375,423,3283,420,-114,-5
新北市蘆洲區正義里,10351,2911,10729,2894,10971,2836,620,-75
新北市蘆洲區中原里,4653,850,4728,861,4694,828,41,-22
新北市蘆洲區中路里,3247,511,3234,490,3176,480,-71,-31
新北市蘆洲區光華里,4171,571,4145,566,4104,560,-67,-11
新北市蘆洲區保佑里,2929,467,2868,433,2820,434,-109,-33
新北市蘆洲區水湳里,8485,1212,8441,1200,8403,1151,-82,-61
新北市蘆洲區樓厝里,5117,693,5054,659,5201,673,84,-20
新北市蘆洲區鷺江里,4434,641,4354,601,4302,577,-132,-64
新北市蘆洲區恆德里,4885,617,4879,581,4842,564,-43,-53
新北市蘆洲區溪墘里,2390,346,2392,349,2352,333,-38,-13
新北市蘆洲區樹德里,2590,340,2555,301,2478,294,-112,-46
新北市蘆洲區保和里,2022,277,1988,281,1955,258,-67,-19
新北市蘆洲區仁復里,1673,207,1613,208,1547,207,-126,0
新北市蘆洲區得勝里,2503,312,2486,292,2464,283,-39,-29
新北市蘆洲區南港里,4818,794,4803,813,4799,823,-19,29
新北市蘆洲區永樂里,5193,927,5099,871,5034,864,-159,-63
新北市蘆洲區永康里,5692,849,5651,811,5582,769,-110,-80
新北市蘆洲區信義里,3201,461,3161,478,3088,475,-113,14
新北市蘆洲區玉清里,4690,665,4711,638,4715,619,25,-46
新北市蘆洲區復興里,2837,347,2840,304,2774,294,-63,-53
新北市蘆洲區水河里,7853,980,7810,959,7752,967,-101,-13
新北市蘆洲區仁愛里,4307,507,4301,504,4222,498,-85,-9
新北市蘆洲區忠義里,2636,391,2607,379,2560,366,-76,-25
新北市蘆洲區九芎里,4515,568,4455,559,4400,542,-115,-26
新北市蘆洲區中華里,2537,369,2483,365,2455,376,-82,7
新北市蘆洲區得仁里,2409,306,2342,293,2295,293,-114,-13
新北市蘆洲區仁德里,4355,655,4322,683,4255,696,-100,41
新北市蘆洲區仁義里,4461,434,4363,443,4318,435,-143,1
新北市蘆洲區光明里,3857,603,3876,593,3779,568,-78,-35
新北市蘆洲區保新里,2572,316,2765,391,2986,428,414,112
新北市蘆洲區長安里,4247,490,4260,512,4224,520,-23,30
新北市蘆洲區民和里,2123,221,2057,212,2025,216,-98,-5
新北市蘆洲區忠孝里,2021,276,1959,279,1947,272,-74,-4
新北市蘆洲區福安里,2688,367,2660,370,2597,349,-91,-18
新北市蘆洲區永安里,4201,592,4203,602,4101,602,-100,10
新北市蘆洲區延平里,3453,423,3416,415,3403,403,-50,-20
新北市蘆洲區成功里,6392,929,6294,908,6225,888,-167,-41
新北市蘆洲區永德里,3808,443,3772,463,3686,449,-122,6
新北市五股區興珍里,3683,429,3642,435,3577,426,-106,-3
新北市五股區更寮里,917,81,922,82,889,83,-28,2
新北市五股區集福里,3101,376,3091,358,3017,326,-84,-50
新北市五股區觀音里,1054,114,1027,108,982,97,-72,-17
新北市五股區成州里,4899,732,4873,716,4874,710,-25,-22
新北市五股區成功里,5162,812,5441,859,5700,864,538,52
新北市五股區五龍里,1080,124,1049,115,1031,107,-49,-17
新北市五股區五股里,3490,461,3428,449,3370,403,-120,-58
新北市五股區五福里,2876,352,2820,353,2773,349,-103,-3
新北市五股區德音里,4349,574,4350,551,4359,524,10,-50
新北市五股區陸一里,1796,184,1835,189,1825,182,29,-2
新北市五股區貿商里,2266,335,2260,301,2222,246,-44,-89
新北市五股區德泰里,3648,544,3629,533,3633,499,-15,-45
新北市五股區成德里,2489,376,2518,390,2600,391,111,15
新北市五股區六福里,3215,374,3187,362,3185,369,-30,-5
新北市五股區集賢里,3190,420,3235,433,3238,430,48,10
新北市五股區民義里,2748,405,2823,407,2847,431,99,26
新北市五股區成泰里,7332,1173,8203,1318,8839,1421,1507,248
新北市五股區水碓里,6376,887,6359,876,6328,883,-48,-4
新北市五股區福德里,2653,390,2709,401,2733,400,80,10
新北市泰山區大科里,734,88,739,79,722,76,-12,-12
