統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
2014-05,10015,花蓮縣花蓮市,7,-139,-85,-54,-2,4,2,-10,3,10,6,21,-14,-14,21,-4,-26,8,-6,-8,-5,2,20,-7,-5,5,-1,-16,-13,-20,-18,32,-4,-21,7,17,-14,-28,2,5,-5,4,8,-7,-34,-22,29,18,0,9,-3,-15,-2,-5,-5,-1,-12,5,22,4,-6,-22,-4,13,-22,2,21,-21,-6,-1,-13,16,9,-19,-1,-6,-4,-1,7,-16,-6,15,8,1,-2,7,-12,-9,-3,7,-10,-10,10,-2,-6,6,0,-33,2,38,-21,-23,34,7,-8,2,-2,8,-12,6,3,-6,-7,-12,5,0,-10,13,8,-14,-4,-4,-2,12,6,3,8,6,-11,-7,4,16,13,-7,-5,12,-9,-10,14,13,3,-4,-7,-7,1,15,2,-16,5,12,-10,-8,13,-7,-3,4,-8,6,5,0,7,1,-3,-2,-1,3,1,-4,-9,4,1,-2,-1,3,-2,-4,3,5,1,-7,-6,6,2,-7,4,3,-3,5,3,-4,-1,2,3,0,-3,3,2,1,0,0,0,-1,0,0,-1,0,0
2014-05,10015,花蓮縣鳳林鎮,-1,-8,-8,0,-2,-2,1,1,0,2,3,0,2,0,-2,-1,-1,-1,-3,0,-1,-1,3,-1,-3,-2,3,3,3,-2,-1,1,0,4,-2,-3,4,-4,1,4,-2,-5,-1,0,-1,5,-1,-5,2,0,-3,2,0,0,-4,-2,5,1,-2,-6,-2,4,3,3,-5,-6,2,-1,-5,2,8,4,-5,-1,3,-3,-3,3,-5,-3,10,0,-4,4,-3,1,4,0,-3,2,5,-5,-2,2,0,-3,-4,3,-5,2,4,0,0,-2,1,2,-7,0,4,-3,1,4,4,3,-7,-6,6,1,-2,-1,1,6,1,-4,3,2,-6,-6,3,10,1,-4,-2,2,4,3,-2,1,2,-2,0,-3,-1,-2,-4,6,3,1,0,-2,-3,-7,3,2,0,1,2,4,-2,0,3,-3,-4,2,-2,-4,4,1,-4,1,3,0,-6,-3,0,3,1,2,2,-3,-2,2,0,-2,3,0,-1,1,1,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10015,花蓮縣玉里鎮,0,-37,-25,-12,-3,-5,-2,7,1,-4,4,-2,0,-2,-5,0,0,0,3,-2,-6,-1,2,-4,-2,4,3,-2,-4,-4,-7,-2,13,1,-4,3,-13,-8,9,4,4,9,1,-10,-5,3,2,-9,3,6,-4,-4,0,3,-6,1,2,-1,4,-9,-3,1,-5,2,6,-11,-3,7,0,9,-12,1,11,-9,-1,4,-10,-12,8,5,-2,3,1,1,3,1,-4,-2,-1,4,2,-4,-5,8,-2,-10,5,3,-6,3,-5,-2,3,-4,5,3,-3,-6,-5,13,8,-7,-3,-3,4,8,-2,-2,-1,0,2,-3,-1,5,-4,-1,8,3,-11,0,12,2,-5,-1,-3,3,7,-2,2,2,-3,-2,-1,1,-3,-4,6,1,-5,5,8,-4,-7,5,-2,-7,3,2,4,6,-3,0,-2,-4,-1,-1,4,4,-2,1,2,2,-1,-4,-1,0,-4,2,2,1,1,-1,-1,1,2,-2,-1,2,0,-2,-1,2,0,0,1,-1,0,1,0,-1,0,1,0,0,0,0,0
2014-05,10015,花蓮縣新城鄉,8,8,12,-4,4,1,2,2,-3,-4,-4,-1,3,5,1,3,0,-2,-2,-3,4,-5,-3,5,-2,-4,-1,3,0,1,5,1,-7,-7,8,0,-3,6,0,-4,6,-4,2,-6,0,3,5,8,-4,-5,2,2,4,2,5,2,-1,0,2,-2,-3,-5,-6,3,1,-5,-7,11,9,-3,1,-8,-1,4,1,-6,-11,5,11,5,-3,-4,-3,-2,3,-6,-4,7,9,2,0,-8,-10,8,4,-3,-5,3,10,5,-5,-2,2,5,1,-8,-6,-4,2,1,-1,7,-4,-1,-1,-4,1,-1,6,4,-2,-2,3,-2,-2,3,1,2,3,-7,-2,4,-3,1,5,2,0,-1,-2,3,2,-5,0,0,1,-3,1,3,-3,1,1,1,0,-3,0,0,2,3,-4,1,1,-1,-1,-2,1,2,-1,2,2,-3,-4,2,1,-2,1,1,1,0,-2,0,0,1,0,-1,0,0,0,-3,-1,3,1,0,-1,-2,0,2,-1,0,0,0,0,-1,0,0,0,0,0
2014-05,10015,花蓮縣吉安鄉,58,15,26,-11,12,-8,-3,4,5,8,9,-6,6,-1,-11,1,6,-4,-8,9,3,-3,-7,9,3,-6,-1,4,3,-6,-9,10,6,-25,-12,18,5,-4,0,-6,7,4,0,-11,-5,-1,-10,9,10,2,-5,-3,20,-7,-9,-1,-14,18,11,-7,-10,-1,-11,-21,-9,-6,9,14,-8,-12,5,12,-2,-30,0,21,0,2,-8,-2,18,6,0,12,-4,-23,1,-10,5,25,-8,-13,20,7,-10,-1,5,-3,9,5,8,-6,-5,-1,-3,0,1,-10,6,-6,2,1,-8,-2,10,0,-12,-1,0,12,2,-5,-2,18,-1,-13,9,7,-2,-7,9,6,-2,-8,1,21,-2,-12,7,8,12,6,-17,-3,5,-6,2,-7,-2,10,4,-3,-10,6,7,5,-1,-7,0,3,0,-1,6,2,-5,1,1,-7,-4,8,-5,4,2,-1,3,0,-6,0,6,2,-4,-3,3,2,1,0,-3,-2,-2,-1,3,0,0,2,0,-2,-1,1,-1,-1,0,1,0,0,0,-1,0
2014-05,10015,花蓮縣壽豐鄉,2,40,16,24,1,0,-1,6,2,2,-1,0,-1,-1,5,-2,-2,-4,-1,0,-1,0,0,5,-4,-5,0,1,4,-1,0,-4,-4,2,4,3,0,4,-4,-10,3,-2,-7,8,5,-8,0,3,-4,0,9,3,0,0,-3,1,2,3,1,-2,-1,5,1,-5,-7,-1,11,2,-5,-4,4,1,-5,1,-4,0,11,0,1,3,0,2,-6,0,5,-2,-4,1,3,2,3,1,0,-1,0,2,1,2,2,4,-3,0,-1,3,-3,-5,9,-5,-5,8,5,-1,-1,6,-11,-5,2,0,8,2,-4,-7,7,8,2,-3,-2,0,-7,8,8,0,1,-4,-3,2,5,0,-4,1,4,-3,-4,4,-3,1,-1,-6,7,4,1,4,4,-5,-4,0,-2,0,2,2,1,-2,-4,-1,1,3,1,-3,-2,-1,3,4,-2,1,-2,-4,4,4,-1,-3,1,0,0,2,-4,0,3,-1,-2,1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0
2014-05,10015,花蓮縣光復鄉,20,23,28,-5,0,1,2,-1,-7,0,8,2,5,-1,-2,-3,-3,1,0,-4,-1,1,2,-1,1,-3,0,2,-2,3,-2,-1,5,1,0,-5,-1,2,1,3,3,-3,-3,-2,2,-2,-5,1,1,-1,3,-4,-3,4,3,-2,-9,-2,6,2,-2,-3,3,-1,-1,1,-1,0,-6,-2,6,5,-2,2,0,-8,8,1,-8,3,2,-2,-1,-1,1,-3,5,1,-1,1,-4,-5,3,6,-9,-6,11,1,-1,6,-4,-2,3,-2,2,2,5,-5,-2,5,1,3,3,4,5,4,-3,-7,-1,3,5,-3,-4,3,4,-3,1,10,1,-3,-4,3,0,-3,5,1,-1,-5,4,4,-1,1,1,-4,0,-2,-4,2,-1,1,1,0,3,-2,-4,5,1,-4,-4,4,6,-1,-1,0,1,-3,0,7,2,-2,-2,0,2,0,1,-3,-1,2,0,1,0,-1,1,1,0,0,-2,1,1,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2014-05,10015,花蓮縣豐濱鄉,-2,46,22,24,1,0,-1,1,-1,-2,0,2,2,0,0,-1,0,0,2,-1,-4,1,3,0,1,-1,0,2,0,-1,2,2,1,-2,-1,0,2,3,-2,-3,2,2,1,-4,0,3,0,4,1,-2,1,5,-3,-1,0,-1,2,1,0,-1,1,-1,2,3,-2,1,3,-2,-4,0,5,3,-1,-1,0,-1,-4,0,-2,2,5,-1,-2,1,5,0,-5,3,5,-1,-1,-1,-3,3,6,-2,1,1,-1,2,4,-2,-5,4,2,0,3,2,-2,1,4,0,-1,1,2,-5,-1,3,0,3,1,-1,2,0,-3,-2,3,3,-1,-4,-2,5,1,-1,1,2,-1,-1,0,1,-1,0,1,-2,0,2,-1,-2,-1,2,1,-2,-2,1,1,-1,1,0,-1,0,1,2,-2,0,1,0,-4,0,3,-3,1,2,-1,1,1,-1,-1,-1,-1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10015,花蓮縣瑞穗鄉,-5,-10,-4,-6,-4,-6,1,4,0,2,3,1,2,-1,-1,-1,-2,-4,0,-4,2,3,0,-1,-2,2,0,-5,3,5,-6,-3,3,2,-1,1,-2,-4,1,4,-2,-1,0,1,-6,-3,7,2,-4,-2,4,4,-2,-2,-3,0,0,-1,4,0,-9,-1,9,0,3,2,-3,1,1,-1,-3,0,1,-1,-4,1,4,-1,0,2,2,-4,2,0,-5,2,3,5,-1,-3,0,0,-4,1,2,1,4,-3,-2,-2,-3,-4,2,6,-1,3,-3,-1,2,-4,2,5,1,-3,-1,-1,1,1,0,0,4,2,-4,0,3,-5,2,3,-4,-4,-1,6,2,-8,0,8,-5,-1,1,-2,4,2,-2,1,1,-3,-1,1,4,-1,-4,1,1,-2,-2,-1,5,3,-1,0,-5,-1,0,-2,5,-1,1,2,-2,0,1,1,-1,-1,-4,0,3,1,-1,-3,2,4,0,-1,0,0,0,1,1,0,-1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
2014-05,10015,花蓮縣富里鄉,-10,-18,-10,-8,0,-2,-1,-3,0,4,-1,-2,0,-1,2,-2,-2,2,2,0,-2,0,1,-2,-1,4,-5,-3,1,-2,2,2,-6,-2,3,-1,1,0,-3,-3,1,0,-2,2,3,-1,-1,6,0,-5,-2,3,2,-1,2,-5,-4,5,-2,0,5,-1,-1,0,-8,-3,7,4,-6,-2,1,1,4,-3,-3,2,-2,-1,-1,-1,-1,-1,-4,-1,4,0,-1,4,0,-1,-2,1,1,-3,0,3,5,-2,-4,1,1,0,-3,-2,6,3,-1,-2,-2,-1,8,1,-5,2,-3,2,7,-4,0,4,2,-3,-4,5,1,-3,2,-1,-3,1,4,0,1,1,-4,-1,5,-1,-3,1,0,2,-2,-1,-1,-1,7,-2,-4,0,0,2,3,-1,-3,1,2,-1,-3,-4,-1,4,2,-2,1,2,1,-4,0,2,0,-2,0,4,-1,1,0,0,-1,0,1,0,0,-1,1,1,0,0,-1,0,0,0,0,0,-1,0,-2,0,1,-1,1,1,-1,0,0,0,0
2014-05,10015,花蓮縣秀林鄉,5,5,-1,6,-1,-10,6,3,-5,5,4,2,-4,-5,0,1,-2,0,-4,2,7,-3,-4,-4,0,2,1,2,-8,-5,2,-1,7,8,-14,-10,7,6,-2,3,-3,-2,2,-1,7,3,-6,-2,3,2,-7,4,17,-1,-5,-3,-3,5,-4,0,2,3,3,-7,-7,3,3,-2,6,-2,0,5,-3,2,0,0,0,-2,-1,-2,-1,3,-4,-4,6,5,1,-5,4,-1,-8,-1,-1,1,4,7,2,-6,-5,2,0,2,2,-2,2,2,-8,-8,8,1,-6,3,6,1,-2,0,0,-1,4,3,0,3,4,-2,-7,0,6,6,0,-4,-4,2,3,-3,2,2,-2,2,2,0,0,0,0,3,0,-4,0,4,-1,-2,0,0,1,1,1,0,0,-3,-2,0,0,-1,2,-1,0,5,0,-3,-2,3,0,-2,-3,0,1,-2,-3,1,-1,-1,3,0,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10015,花蓮縣萬榮鄉,-2,12,2,10,2,1,1,-2,3,-1,-1,0,-1,-3,1,2,-5,-1,5,0,-1,-1,0,3,-3,-2,1,0,2,0,1,0,-5,-4,-1,4,3,-1,3,0,-2,-2,3,1,-5,2,1,2,0,-3,6,2,-5,-3,-2,5,4,-1,-3,2,3,0,-1,2,4,-8,-4,5,1,-2,1,1,1,3,-4,-7,4,3,-6,-1,3,3,-1,-2,-2,3,5,2,-3,0,1,-3,1,6,-6,0,5,-2,-2,4,-6,-2,7,-2,0,1,1,0,0,2,1,-2,-1,4,-2,-6,2,7,0,-2,2,-1,-3,-2,2,4,1,-1,-2,3,1,-4,-2,2,1,2,0,-2,0,-1,0,3,1,0,-2,0,1,-1,0,0,0,2,-1,0,0,0,1,0,-1,-1,0,-2,-1,2,2,1,-1,-2,1,2,-1,-1,1,1,0,-1,0,0,0,-1,-2,1,0,-1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10015,花蓮縣卓溪鄉,3,25,11,14,1,1,-8,-2,7,1,1,2,-3,2,3,2,1,-2,0,0,0,0,0,-3,0,1,-3,-1,3,2,0,-4,-2,4,-3,-1,2,1,3,-2,-6,-1,4,2,-3,1,-2,3,2,-4,2,-2,0,3,4,4,-3,-7,1,1,4,0,-7,-1,2,1,1,2,1,0,0,1,-7,0,6,1,1,-2,1,-1,-1,3,4,-1,-2,-3,-3,1,3,1,-1,-1,-4,4,6,-5,-8,0,6,5,1,-1,-7,-1,8,1,-1,1,1,1,1,1,2,1,3,-1,-4,2,0,-3,0,4,2,2,1,-1,1,0,0,1,-3,2,0,-2,2,1,0,0,-1,1,3,-3,-1,3,1,-1,1,0,-1,0,1,0,-1,-2,1,1,0,1,-1,0,0,0,-1,0,1,0,0,-2,0,2,0,0,0,0,0,-1,0,1,0,-2,0,1,0,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
2014-05,10015,花蓮縣,83,-38,-16,-22,9,-25,-1,10,5,23,31,19,-3,-22,12,-5,-36,-7,-12,-11,-5,-7,17,-1,-17,-5,-3,-10,-8,-30,-31,33,7,-39,-16,26,-9,-27,9,-5,6,-1,8,-27,-42,-17,19,40,10,-3,3,-3,28,-8,-23,-2,-31,26,40,-18,-21,-21,-14,-9,-45,-30,39,20,-22,-18,3,42,0,-52,-7,-2,-6,-5,-3,-6,26,23,-10,8,9,-18,-14,-2,17,38,-23,-49,6,40,-11,-11,22,-36,3,75,-29,-42,32,9,12,6,-12,-30,-5,24,29,9,-14,1,2,-14,-13,11,22,11,9,-14,-1,43,5,-19,34,32,-34,-13,23,38,7,-31,6,58,-5,-32,22,29,23,-6,-32,-7,-4,0,16,-22,-2,30,0,-14,7,-7,-8,8,6,4,-8,11,10,-5,-9,-8,4,8,7,-9,-17,14,-1,8,-9,-1,-3,-11,-3,17,4,-14,-6,10,7,-5,8,3,-7,2,0,-4,1,6,3,2,-2,1,-2,3,-1,-3,-1,1,-1,0,-2,-1,0
2014-05,10016,澎湖縣馬公市,-108,-102,-57,-45,-9,0,-6,-3,18,4,2,8,-5,-8,1,7,-5,-5,3,1,5,4,-4,8,-16,-18,19,-1,-19,4,2,-14,3,10,0,1,-3,-5,12,0,-31,-11,-10,-6,16,7,-16,-23,-29,-35,-7,-10,4,5,-13,-7,-4,9,10,12,-9,-5,0,-14,7,-5,-7,10,-3,-3,4,2,-9,-11,17,6,3,7,-4,-15,11,21,-12,4,3,-2,12,-4,7,4,-9,-6,-6,9,-8,-7,-1,2,12,-5,-3,5,3,4,0,2,-9,-9,3,1,-5,5,13,3,4,-8,-4,7,5,1,8,-3,-12,3,4,-5,-6,-3,11,8,-7,8,14,-1,-4,5,0,5,-4,-3,8,3,-1,-2,4,0,-3,3,-4,1,-5,-8,5,5,-3,3,3,-2,-1,-2,3,3,-3,4,5,-6,-4,-2,-8,6,4,2,1,-1,4,-2,1,3,0,-2,0,0,-1,2,2,1,-1,-1,-1,2,0,-1,1,2,0,-1,0,-1,0,1,0,-1,0,-1,0,0,0
2014-05,10016,澎湖縣湖西鄉,15,10,11,-1,-6,2,2,1,3,-4,-1,4,1,1,0,-1,-1,0,-1,-5,2,4,-2,-4,-2,2,2,-1,0,-5,-1,2,0,-1,2,0,-3,-4,-4,5,7,-3,-3,-4,0,6,-5,-4,3,11,-4,-5,5,4,-10,-3,14,-2,-3,5,5,0,-3,-3,-3,-2,11,0,3,3,-4,-6,2,5,-11,-2,8,-3,-3,0,7,3,8,1,-7,-11,-4,7,8,-4,0,8,-2,0,0,-3,-7,-3,3,3,6,-3,-7,2,10,2,-4,-2,-2,-6,5,9,-4,-2,2,-3,-2,1,-7,0,7,3,1,5,3,-1,1,-2,-3,3,5,0,0,-1,-1,0,0,4,-4,-2,4,-2,-2,-2,3,5,0,0,-2,1,0,-5,-5,3,5,0,-1,1,0,-3,2,-6,-2,7,-1,-2,0,4,0,-5,-3,5,3,-5,1,2,-1,-2,-1,1,1,0,-1,2,0,-2,1,1,0,-1,-2,1,-1,-1,1,1,0,1,0,0,0,0,0,0,0,-1,0
2014-05,10016,澎湖縣白沙鄉,5,7,2,5,-1,-5,7,5,-2,4,-1,1,-1,2,3,-2,-2,2,1,-2,-2,-3,2,2,0,1,-4,1,-2,-2,3,-1,-3,3,3,0,-7,-4,8,3,-7,-2,2,4,5,0,-2,-2,-2,-1,-4,1,7,-1,-2,-1,2,0,1,-3,2,7,0,0,-6,-3,1,4,4,2,-5,-10,4,6,-5,-2,1,1,-5,-5,7,7,-7,-3,5,-1,-6,0,3,3,4,-3,-3,1,4,-2,-1,-1,-3,5,-4,-3,1,1,6,0,-4,-1,0,4,6,-4,-2,-1,1,3,-1,1,0,2,1,-4,-1,-1,2,5,-1,0,-5,-3,9,1,-6,0,3,0,2,-1,-4,-5,2,9,2,-1,-1,0,-3,-1,3,0,1,0,0,-1,-2,0,-2,-2,2,1,1,-2,1,4,1,2,-5,-2,0,1,0,0,3,-1,0,1,0,-1,-1,1,0,-3,1,1,0,-1,-2,0,2,0,-1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-05,10016,澎湖縣西嶼鄉,-1,11,5,6,0,4,-4,0,4,1,1,2,-1,-3,-1,2,2,0,0,-3,-2,2,-2,1,-1,-2,5,0,-1,-1,1,1,0,0,-3,0,-1,1,2,3,-2,-4,2,1,-3,-3,5,2,1,-5,1,5,-1,-6,-2,3,2,1,1,2,-1,-4,-3,2,-2,3,2,-3,-3,1,6,7,-5,-7,1,0,2,1,0,-1,0,4,-1,-4,-2,1,4,2,-3,-1,4,0,-2,0,1,-6,-10,7,11,-2,-1,0,-4,-1,4,2,0,0,1,-1,-5,0,-1,-2,7,1,-2,0,1,1,0,-3,0,2,1,3,-2,-1,0,0,1,-1,-2,0,3,0,1,-2,0,2,3,-2,-4,3,1,0,1,1,1,-3,1,-1,-1,1,-3,4,4,-3,-3,2,2,-1,-3,1,4,-2,-1,1,0,-4,0,3,1,2,0,-1,-2,2,2,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10016,澎湖縣望安鄉,-2,11,-1,12,2,-2,-2,1,2,-1,-1,-1,1,1,0,1,-2,0,-1,-3,0,3,0,-1,1,1,2,4,-1,2,-1,-4,1,3,1,0,-2,1,0,1,3,-4,-2,1,-3,-2,1,0,1,0,0,0,-1,1,-1,1,1,-1,2,1,-3,0,1,-1,0,-2,2,4,-2,-3,-2,2,4,2,-2,1,2,-1,2,-1,-2,4,3,-5,-3,2,3,-2,-4,4,0,1,4,0,0,0,-2,-1,-2,-2,7,3,-13,-1,7,0,0,1,3,-1,-2,4,-2,-3,3,0,-5,2,-4,-3,5,1,1,1,2,-1,0,3,-1,0,-5,-1,3,1,-1,-1,4,2,-1,0,-2,-3,-1,-1,3,3,-1,0,0,-1,-1,1,1,-2,1,1,1,-1,-4,1,3,1,-1,-2,1,0,-1,3,1,-1,0,1,-1,-1,0,0,0,1,-2,-2,1,2,0,-1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10016,澎湖縣七美鄉,3,19,8,11,-1,-3,-1,2,0,0,0,1,-2,-1,2,0,2,1,0,-1,-2,-3,-2,3,3,-1,0,1,3,0,-1,2,0,0,0,2,-1,0,0,-3,1,2,-4,-1,2,3,0,-2,1,1,0,0,0,3,1,0,-2,-4,2,5,0,-2,-2,-2,2,0,2,1,-1,-1,-2,1,2,-2,0,-1,0,1,-3,4,4,1,-1,-5,3,6,0,-6,0,2,1,2,-3,0,2,2,-1,-1,0,1,-3,0,2,0,-3,-1,4,4,-1,-2,3,1,-2,0,-2,1,0,0,-1,-1,5,2,-3,0,5,1,1,-3,-2,3,2,-2,-1,1,0,0,2,1,0,-1,-4,-2,1,1,2,1,0,-1,0,1,0,0,-1,-2,-2,1,1,1,2,0,-1,0,1,0,-1,-2,-2,0,1,0,1,0,0,1,-1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10016,澎湖縣,-88,-44,-32,-12,-15,-4,-4,6,25,4,0,15,-7,-8,5,7,-6,-2,2,-13,1,7,-8,9,-15,-17,24,4,-20,-2,3,-14,1,15,3,3,-17,-11,18,9,-29,-22,-15,-5,17,11,-17,-29,-25,-29,-14,-9,14,6,-27,-7,13,3,13,22,-6,-4,-7,-18,-2,-9,11,16,-2,-1,-3,-4,-2,-7,0,2,16,6,-13,-18,27,40,-10,-12,-1,-5,9,-3,11,8,0,2,-12,10,-1,-16,-22,3,21,0,2,2,-18,5,24,5,-13,-7,4,-5,2,15,2,-5,15,-6,-14,11,-6,0,26,-4,-14,10,17,2,-7,-6,0,11,5,5,8,0,0,4,9,9,-13,-9,11,3,-5,-2,12,9,-6,2,-2,-1,-4,-13,-1,4,-4,9,6,-6,-4,-1,10,-5,-7,14,9,-10,-13,4,-6,-3,2,11,7,-5,4,0,-2,2,-1,-3,2,-1,-1,5,1,-1,-3,-1,1,0,-4,2,1,0,2,0,0,1,0,1,0,-1,0,-1,0,-1,0
2014-05,10017,基隆市中正區,-13,-46,-7,-39,2,4,-3,-9,9,6,-7,-2,3,-2,0,-4,-1,-1,3,-1,-7,-2,2,-4,-2,-5,1,-4,-12,-3,0,2,2,1,0,-9,-6,-3,-3,1,3,6,10,-1,-3,1,-2,5,-2,-3,-11,-13,5,5,8,3,2,6,7,-1,-11,-8,-14,4,13,-1,-2,-8,4,-4,-5,2,2,-9,-3,5,-4,1,8,10,-7,-6,5,-8,2,-5,-11,13,4,-8,1,-12,-3,8,-3,-5,12,-18,-5,25,3,-2,-10,-2,0,4,8,-9,-4,0,8,7,-8,1,8,-11,-2,9,6,-9,-5,14,2,2,8,0,-15,-5,8,0,6,9,-2,2,0,-7,4,6,3,3,-9,-1,6,0,-9,-8,4,8,-1,-4,-3,-6,5,3,1,3,0,-8,1,9,0,3,-7,-8,6,1,-4,4,5,-4,-3,7,-2,1,2,2,-1,-3,-6,-4,4,3,-2,0,7,0,-3,1,3,1,-2,-1,2,0,-1,1,1,0,0,1,0,-1,-1,0,1,0,0
2014-05,10017,基隆市七堵區,16,-21,-2,-19,-1,1,-9,-9,6,5,-4,-8,7,2,-6,0,3,3,0,-3,-1,-2,-4,4,2,6,2,-12,-4,-1,1,-10,-2,11,-2,-17,1,3,-4,-6,2,-1,-14,12,3,-3,13,-2,-11,8,6,0,2,-6,-5,-7,1,5,9,2,-8,-4,-1,-3,-2,2,7,3,-1,-5,11,-15,-6,17,-1,-1,3,6,3,-9,-7,10,11,-2,-15,-12,-8,12,11,-4,7,1,-10,-9,-14,3,9,-1,4,12,2,-17,-4,-2,5,-9,1,11,-6,-4,-1,11,12,-11,2,10,16,2,-15,-1,-8,8,-4,-6,11,0,2,5,-1,-4,5,17,6,-3,-1,1,1,1,-2,-5,7,5,-11,-7,7,4,-4,0,-3,0,8,-2,-6,-3,-1,5,2,0,2,1,-3,-1,-3,2,5,-6,-2,5,-3,-4,-3,1,-2,-1,4,0,-3,0,4,3,-1,-5,0,4,-3,-2,2,1,-1,0,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,10017,基隆市暖暖區,14,24,2,22,-5,7,7,-3,-2,4,1,-1,-2,3,-1,-10,-4,6,2,5,2,-4,-5,8,9,-9,-5,-3,-2,-12,-6,6,7,-1,-4,4,-18,4,12,-4,-17,1,6,-5,-4,5,8,-6,5,-2,10,-1,-9,10,-4,-9,7,16,9,6,-6,-5,-3,4,-4,-2,5,-12,-8,1,4,3,2,-3,-4,8,5,4,-1,-4,4,0,-7,14,8,-7,-1,-6,0,3,2,8,-1,-2,1,-6,-7,-9,-2,10,-14,-9,13,15,0,-1,-1,-16,-6,11,15,4,3,3,-7,-8,3,2,-3,-1,14,2,-7,10,-2,-1,4,-6,0,-3,10,6,-7,1,7,-6,3,5,-4,1,6,-1,-4,-6,2,5,2,0,-3,-2,-1,-7,-1,4,-1,-1,1,2,-1,2,-3,5,5,-3,-1,1,-4,0,-1,3,-6,-4,7,5,1,-2,-7,-1,4,-1,1,-1,2,2,-1,0,1,-3,-1,2,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,0
